Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;zeiliche Ableitung w_1 / rad/s;FFT fft / rad
0;0;0,01;-0,18;;0,00852238328130413
0,100291999999968;0,0390611328603499;0,01;0,54;6,79708155737655;0,0141687293022995
0,200022999999987;0,0781222657206998;0,005;1,18;5,69817310742063;0,019550480783233
0,30056049999996;0,11718339858105;0,005;1,68;3,94265428414075;0,0177778846495379
0,399637749999954;0,1562445314414;0,01;1,97;1,91829380177548;0,018688501658776
0,499791749999986;0,19530566430175;0,005;2,06;-0,200578426717286;0,0201364191735928
0,599871749999977;0,234366797162099;0,01;1,93;-2,28406948647133;0,0215197044784103
0,700613749999945;0,273427930022449;0,005;1,6;-4,0145484052161;0,024496794736237
0,799737749999963;0,312489062882799;0,005;1,13;-5,24400146992741;0,0292022238133854
0,900521749999996;0,351550195743149;0,005;0,55;-5,91114463837663;0,0374282237405104
0,999457499999949;0,390611328603499;0,01;-0,05;-5,90347221486657;0,0568376121679282
1,10052149999996;0,429672461463849;0,005;-0,63;-5,32232003840212;0,129693989931795
1,20029724999995;0,468733594324199;0,01;-1,12;-4,21974811482135;0,295332069713545
1,29934924999998;0,507794727184549;0,01;-1,47;-2,71963046012105;0,409315663254607
1,39953774999998;0,546855860044899;0,01;-1,66;-0,998968656400657;0,37049030762985
1,49993974999995;0,585916992905249;0,005;-1,67;0,749918580322599;0,206423365723543
1,60010199999999;0,624978125765599;0,005;-1,51;2,33765663371396;0,0739380808786732
1,70071174999998;0,664039258625949;0,01;-1,2;3,5955990604543;0,0352829427639973
1,80056299999995;0,703100391486298;0,005;-0,79;4,46299859970861;0,0240155136931487
1,90016849999995;0,742161524346648;0,005;-0,31;4,86406726531487;0,0181840653241423
1,99998074999996;0,781222657206998;0,01;0,18;4,73677246131261;0,0152301481650578
2,10080074999996;0,820283790067348;0,005;0,64;4,11632671664101;0,0120004487235516
2,20161574999997;0,859344922927698;0,005;1,01;3,09627152506658;0,0105551627167033
2,30023749999998;0,898406055788048;0,005;1,26;1,7723378693083;0,00863784131172782
2,40065049999998;0,937467188648398;0,005;1,36;0,343179244769962;0,00831233243229973
2,49993174999997;0,976528321508748;0,01;1,33;-0,995595094621186;0,00710606030903417
2,60018074999999;1,0155894543691;0,005;1,16;-2,30931910055504;0,0069124028395815
2,69957624999995;1,05465058722945;0,01;0,87;-3,29306221600654;0,00594786019740758
2,80029774999997;1,0937117200898;0,005;0,5;-3,80357896640771;0,00562570884020002
2,89949174999998;1,13277285295015;0,005;0,11;-3,96537008478554;0,00472316145896912
2,99950849999999;1,1718339858105;0,005;-0,29;-3,74368148241829;0,00467081967725793
3,09987749999999;1,21089511867085;0,01;-0,64;-3,09376724699041;0,0040836715104669
3,19979749999999;1,2499562515312;0,005;-0,91;-2,15049021306749;0,00411528818834867
3,29995274999999;1,28901738439155;0,005;-1,07;-1,04833888464218;0,00345252188409512
3,39997174999996;1,3280785172519;0,01;-1,12;0,0508554386465869;0,00325707992330132
3,49984049999995;1,36713965011225;0,01;-1,06;1,19051076517243;0,0029258522131631
3,60063974999997;1,4062007829726;0,005;-0,88;2,20795686958655;0,00305416283518447
3,69975749999998;1,44526191583295;0,005;-0,62;2,83242645253155;0,00303930792323781
3,80148924999997;1,4843230486933;0,005;-0,31;3,18923862840341;0,00294432680883843
3,90065774999999;1,52338418155365;0,005;0,02;3,22638135417857;0,00251029536931841
3,99985574999999;1,562445314414;0,005;0,33;2,91258620928903;0,00253864492123552
4,0999205;1,60150644727435;0,005;0,6;2,29719192616442;0,00256169695577186
4,20016199999998;1,6405675801347;0,01;0,79;1,44707591594045;0,00240336420377755
4,30019649999997;1,67962871299505;0,005;0,89;0,550462528971858;0,00250651597729362
4,40060424999996;1,7186898458554;0,01;0,9;-0,357476197054841;0,00205565444908696
4,49959974999996;1,75775097871575;0,01;0,82;-1,29619096324781;0,00252934331963171
4,60007174999998;1,7968121115761;0,005;0,64;-1,99527810669514;0,00207656677580473
4,70015274999997;1,83587324443645;0,005;0,42;-2,4403755868456;0,00220091690413685
4,80075649999998;1,8749343772968;0,01;0,15;-2,6946572906369;0,00179072398367759
4,90055574999997;1,91399551015715;0,01;-0,12;-2,5629188497246;0,00182067482303287
4,99967274999995;1,9530566430175;0,005;-0,36;-2,20983676485348;0,00170757228902761
5,09987424999997;1,99211777587785;0,01;-0,56;-1,64541451110832;0,00178307158818383
5,20034499999997;2,0311789087382;0,005;-0,69;-0,896237392428141;0,00166483535682512
5,29994099999999;2,07024004159855;0,005;-0,74;-0,151809214087602;0,00181965514461035
5,39997174999996;2,1093011744589;0,01;-0,72;0,548253959849577;0,00153085787266617
5,50025574999995;2,14836230731925;0,005;-0,63;1,25229122425747;0,00156762896113376
5,599943;2,1874234401796;0,005;-0,47;1,79751386241885;0,00166718491751129
5,70037274999999;2,22648457303994;0,005;-0,27;2,09160720843488;0,00162133627041742
5,80075049999999;2,2655457059003;0,01;-0,05;2,15130874864549;0,00200924744126213
5,900217;2,30460683876065;0,005;0,16;2,0024043688351;0,00141135003433188
6,00061174999996;2,34366797162099;0,005;0,35;1,64805566509781;0,00186124852089466
6,10022074999995;2,38272910448134;0,01;0,49;1,14991428369677;0,00109270814017883
6,20127274999999;2,42179023734169;0,005;0,58;0,542400502555088;0,00128726295632198
6,29971424999997;2,46085137020204;0,005;0,6;-0,0951237577977989;0,00106654803875324
6,39997975;2,49991250306239;0,01;0,56;-0,697432968171628;0,00165318617311256
6,50035574999998;2,53897363592274;0,005;0,46;-1,19172833700428;0,0014309245953916
6,60121049999998;2,57803476878309;0,005;0,32;-1,60072849536581;0,00159704011258248
6,70064049999996;2,61709590164344;0,005;0,14;-1,76366759724198;0,00129855943542298
6,79963774999999;2,65615703450379;0;-0,03;-1,7037801506615;0,00125881799214608
6,90022199999999;2,69521816736414;0,005;-0,2;-1,5459381307733;0,000985468587069096
7,00001649999996;2,73427930022449;0,005;-0,34;-1,1991903033309;0,000905688388342679
7,10063974999997;2,77334043308484;0,005;-0,44;-0,747497356059502;0,00110955551823145
7,19959774999995;2,81240156594519;0,005;-0,49;-0,255128222701595;0,00108735254073044
7,30053049999998;2,85146269880554;0,005;-0,49;0,25289542016804;0,00126695178480069
7,40007175;2,89052383166589;0,005;-0,44;0,746250457585255;0,00108481227918779
7,50077274999995;2,92958496452624;0,005;-0,34;1,0976110131144;0,00117525806132689
7,60066124999997;2,96864609738659;0,005;-0,22;1,30853599661175;0,000941875904674847
7,69961974999995;3,00770723024694;0,005;-0,08;1,45093433460853;0,0010061070044753
7,80043874999996;3,04676836310729;0,005;0,07;1,39944211785398;0,000736602083528685
7,89947649999999;3,08582949596764;0,005;0,2;1,14911909345125;0,000794464853665641
8,00143574999998;3,12489062882799;0,01;0,3;0,844719004307631;0,000922305130735967
8,09949424999996;3,16395176168834;0,005;0,37;0,459789489828545;0,00075646077719405
8,20061774999999;3,20301289454869;0,005;0,39;0,0474695314217541;0,000883866663774885
8,30014849999998;3,24207402740904;0,005;0,38;-0,349271232101513;0,000993363735076674
8,40023749999995;3,28113516026939;0,005;0,32;-0,751399727357241;0,00140769572549836
8,49993424999997;3,32019629312974;0,005;0,23;-0,996218947061609;0,00118978122148771
8,60077974999996;3,35925742599009;0,005;0,12;-1,10011320275522;0,00117001517123207
8,69994199999996;3,39831855885044;0,005;0,01;-1,1003007173036;0,00122642583557679
8,80075224999996;3,43737969171079;0,005;-0,1;-1,04816355495803;0,0013227011096428
8,90017974999995;3,47644082457114;0,005;-0,2;-0,852353682280582;0,00135303888454477
9,00053574999998;3,51550195743149;0,01;-0,27;-0,599511731132393;0,000987057129686304
9,1000775;3,55456309029184;0,01;-0,32;-0,252031506073902;0,0010846925366098
9,20031974999995;3,59362422315219;0,005;-0,32;0,0997915579191352;0,000747843193377202
9,30053974999998;3,63268535601254;0,005;-0,3;0,402860868905475;0,00113739125832482
9,39983174999998;3,67174648887289;0,005;-0,24;0,651448402805659;0,00101101741627539
9,49997174999999;3,71080762173324;0,01;-0,17;0,79855652395342;0,0012753066061938
9,60017699999997;3,74986875459359;0,01;-0,08;0,949037135466898;0,00129285470207697
9,70019474999998;3,78892988745394;0,01;0,02;0,901871196345679;0,00135457620828478
9,79963749999996;3,82799102031429;0,005;0,1;0,801475376824199;0,000947672046751897
9,89983224999997;3,86705215317464;0,01;0,18;0,598725737106629;0,000938186684770208
10,00013575;3,90611328603499;0,01;0,22;0,349074147392326;0,000779059054755076
10,10033225;3,94517441889534;0,005;0,25;0,150170175918813;0,00101054093464282
10,20115225;3,98423555175569;0;0,25;-0,153113677648858;0,000549693823757261
10,30005775;4,02329668461604;0,005;0,22;-0,449637166935332;0,000842664611073698
10,400383;4,06235781747639;0,01;0,16;-0,597373124547704;0,000760806689649449
10,50093775;4,10141895033674;0,005;0,1;-0,701661691813291;0,000922679762004322
10,60027225;4,14048008319709;0,005;0,02;-0,756104843783923;0,00106068494965427
