Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
0;0;0,16;-0,6;0,00545066491716859
0,100205999999957;0,00976539726641124;0,325;-0,22;0,00852149323002222
0,20010400000001;0,0195307945328225;0,455;0,17;0,00678617118181291
0,300957499999981;0,0292961917992337;0,545;0,56;0,00542415911062604
0,399980000000028;0,039061589065645;0,58;0,87;0,00294088065509392
0,500567000000046;0,0488269863320562;0,57;1,1;0,0043074405951307
0,599965750000024;0,0585923835984675;0,535;1,22;0,0033792346313969
0,700091250000014;0,0683577808648787;0,405;1,22;0,00460513656768725
0,801648;0,07812317813129;0,235;1,08;0,00334979108532959
0,900179999999978;0,0878885753977012;0,0649999999999999;0,85;0,00431791550851282
1,00042550000001;0,0976539726641124;-0,115;0,52;0,003429389355959
1,10126975000003;0,107419369930524;-0,27;0,14;0,00443469071204492
1,20108049999999;0,117184767196935;-0,39;-0,26;0,00359771011652055
1,30180050000001;0,126950164463346;-0,465;-0,63;0,0045672560932549
1,40024974999994;0,136715561729757;-0,48;-0,93;0,00416756296433465
1,50118099999997;0,146480958996169;-0,48;-1,15;0,00489922272676677
1,6008855;0,15624635626258;-0,42;-1,24;0,00413234844832521
1,70100449999995;0,166011753528991;-0,285;-1,21;0,00456820402531265
1,80073674999994;0,175777150795402;-0,125;-1,06;0,00442419656209633
1,90026599999999;0,185542548061814;0,0600000000000001;-0,8;0,00525058923658838
2,00038099999995;0,195307945328225;0,225;-0,46;0,00519058091102997
2,10098900000003;0,205073342594636;0,38;-0,07;0,00547109104994405
2,20016599999997;0,214838739861047;0,5;0,32;0,00515437597024877
2,30119675000003;0,224604137127459;0,57;0,69;0,0052401362586343
2,40188524999996;0,23436953439387;0,58;0,98;0,0052635027723735
2,49961999999994;0,244134931660281;0,58;1,16;0,00533211736550451
2,59996524999997;0,253900328926692;0,49;1,24;0,00624507631180603
2,70081874999994;0,263665726193104;0,345;1,19;0,00633435281485262
2,80064874999994;0,273431123459515;0,175;1,01;0,00693645022508037
2,90032474999998;0,283196520725926;0;0,73;0,00580889055494628
3,00007025000002;0,292961917992337;-0,175;0,38;0,00695003744265018
3,10003025000003;0,302727315258749;-0,315;-0,01;0,0066283549646881
3,20028549999995;0,31249271252516;-0,43;-0,4;0,00827661369117928
3,30088999999998;0,322258109791571;-0,475;-0,76;0,00661617597862935
3,40261324999994;0,332023507057982;-0,485;-1,04;0,00858094696824032
3,50048600000002;0,341788904324394;-0,47;-1,2;0,00707600560032104
3,60094249999997;0,351554301590805;-0,37;-1,24;0,00979398245526646
3,70034599999997;0,361319698857216;-0,225;-1,17;0,00694086050941306
3,80097675000002;0,371085096123627;-0,0550000000000002;-0,97;0,0108883891950912
3,90065749999997;0,380850493390039;0,125;-0,68;0,00784355126364383
3,99997025000005;0,39061589065645;0,29;-0,32;0,0130101368836125
4,10098449999998;0,400381287922861;0,43;0,08;0,00788710850626517
4,19986874999995;0,410146685189272;0,525;0,47;0,0144575508401114
4,30039675;0,419912082455684;0,575;0,81;0,00990322011169441
4,40111875000002;0,429677479722095;0,575;1,07;0,0194385178056985
4,50109250000003;0,439442876988506;0,555;1,22;0,0167928773314048
4,60092250000002;0,449208274254917;0,44;1,24;0,0271590954995569
4,70030874999998;0,458973671521328;0,28;1,14;0,0351860353253021
4,8006785;0,46873906878774;0,1;0,92;0,0309214352527795
4,89966549999997;0,478504466054151;-0,0700000000000003;0,61;0,216724145791434
4,99970699999994;0,488269863320562;-0,225;0,24;0,733775456688997
5,10118399999999;0,498035260586973;-0,365;-0,17;1,48480793506424
5,20058600000004;0,507800657853385;-0,455;-0,55;1,93267739944605
5,29991125000004;0,517566055119796;-0,48;-0,88;1,7164421890053
5,39977875;0,527331452386207;-0,48;-1,11;1,01546694731666
5,50073124999994;0,537096849652618;-0,44;-1,24;0,392076940665126
5,60066974999995;0,54686224691903;-0,32;-1,24;0,0793140053978775
5,70038599999998;0,556627644185441;-0,165;-1,12;0,0412626307823754
5,80077749999998;0,566393041451852;0,00999999999999979;-0,88;0,0249701598246433
5,90146400000003;0,576158438718263;0,185;-0,54;0,0249666345372136
5,99970150000001;0,585923835984675;0,345;-0,16;0,0191203041113411
6,10009875000003;0,595689233251086;0,47;0,24;0,0176729747096008
6,20172475000004;0,605454630517497;0,555;0,62;0,017216081564137
6,30040574999998;0,615220027783908;0,58;0,92;0,0129746890022116
6,40106875000004;0,62498542505032;0,575;1,14;0,0134605961727958
6,50085999999999;0,634750822316731;0,515;1,24;0,00976538761502745
6,60000049999996;0,644516219583142;0,38;1,22;0,0113618797649538
6,70074599999998;0,654281616849553;0,215;1,07;0,00713575202146247
6,80006474999993;0,664047014115965;0,0449999999999999;0,81;0,00962590304183593
6,90034000000003;0,673812411382376;-0,13;0,47;0,00611103528496847
7,00094475000003;0,683577808648787;-0,285;0,08;0,00905316597234766
7,10188049999999;0,693343205915198;-0,41;-0,32;0,00513833919127323
7,20189874999994;0,70310860318161;-0,47;-0,69;0,00774419247415024
7,30082874999994;0,712874000448021;-0,485;-0,98;0,00415474868349028
7,40128049999998;0,722639397714432;-0,475;-1,18;0,00690361099436104
7,50166049999996;0,732404794980843;-0,4;-1,26;0,00368818297608969
7,60020599999996;0,742170192247255;-0,265;-1,2;0,00623423080740637
7,70104474999994;0,751935589513666;-0,1;-1,04;0,00333174386982284
7,80142799999999;0,761700986780077;0,0750000000000002;-0,76;0,0058260953380423
7,90122050000002;0,771466384046488;0,245;-0,4;0,00344726793568488
8,00045999999998;0,781231781312899;0,395;-0,01;0,00558147672743237
8,10134099999993;0,790997178579311;0,51;0,39;0,00344430159971204
8,20050000000003;0,800762575845722;0,57;0,74;0,00565699282638829
8,30002249999995;0,810527973112133;0,58;1,02;0,00344078139418122
8,40080249999994;0,820293370378545;0,57;1,2;0,00485001154143457
8,50106049999999;0,830058767644956;0,475;1,25;0,00282347894243193
8,60169125000004;0,839824164911367;0,325;1,18;0,00444592406294938
8,70075874999998;0,849589562177778;0,15;0,98;0,00326287022904854
8,80262049999999;0,859354959444189;-0,0300000000000002;0,68;0,00468837692328731
8,89975875000005;0,869120356710601;-0,19;0,33;0,00347014377342254
9,00053100000002;0,878885753977012;-0,33;-0,08;0,00433140706005354
9,10125249999999;0,888651151243423;-0,435;-0,47;0,00311602471191759
9,20042000000001;0,898416548509834;-0,48;-0,8;0,00405040595802498
9,300341;0,908181945776246;-0,475;-1,07;0,00324165160715695
9,40122974999997;0,917947343042657;-0,465;-1,22;0,00396264271240014
9,50015250000001;0,927712740309068;-0,355;-1,25;0,00329606995876584
9,60046399999999;0,937478137575479;-0,21;-1,16;0,0038687917538461
9,70034874999999;0,947243534841891;-0,0350000000000001;-0,94;0,00333378643429119
9,80062099999998;0,957008932108302;0,14;-0,64;0,00397383512100043
9,90142800000001;0,966774329374713;0,305;-0,26;0,00329089388681974
10,00117875;0,976539726641124;0,445;0,14;0,00352211132904009
10,1011324999999;0,986305123907536;0,535;0,53;0,00272458280671768
10,2001;0,996070521173947;0,58;0,86;0,00285576269576086
10,3005405;1,00583591844036;0,575;1,1;0,00287812236186856
10,4012279999999;1,01560131570677;0,545;1,23;0,00338110402370005
10,50050875;1,02536671297318;0,42;1,24;0,00336847381095666
10,59989025;1,03513211023959;0,27;1,12;0,00302874134684803
10,7003257499999;1,044897507506;0,0950000000000002;0,88;0,00296791922839391
10,8001245;1,05466290477241;-0,085;0,56;0,00332390079149162
10,9003524999999;1,06442830203883;-0,25;0,18;0,00324686666903928
11,0003302499999;1,07419369930524;-0,375;-0,22;0,00274067548658117
11,10036;1,08395909657165;-0,455;-0,6;0,00259461413229132
11,20210975;1,09372449383806;-0,49;-0,92;0,00259866219494844
11,300786;1,10348989110447;-0,48;-1,14;0,00294438802667666
11,400527;1,11325528837088;-0,435;-1,24;0,00262688028559749
11,5000125;1,12302068563729;-0,305;-1,24;0,00276875966775854
11,600766;1,1327860829037;-0,15;-1,09;0,00235043612518752
11,7008059999999;1,14255148017012;0,0249999999999999;-0,84;0,0026550322828495
11,8005405;1,15231687743653;0,2;-0,5;0,00243491548793624
11,8999269999999;1,16208227470294;0,355;-0,11;0,00280835994865623
12,0011059999999;1,17184767196935;0,485;0,29;0,00240907055794159
12,10028;1,18161306923576;0,555;0,66;0,00239076538582069
12,20038525;1,19137846650217;0,58;0,96;0,0016054279083002
12,30112875;1,20114386376858;0,57;1,16;0,00204373330509502
12,40058;1,21090926103499;0,51;1,25;0,00173262387571537
12,50014275;1,22067465830141;0,375;1,21;0,00258318020429225
12,601089;1,23044005556782;0,205;1,04;0,00180076252173826
12,7006585;1,24020545283423;0,0350000000000001;0,77;0,00252687847798041
12,80008875;1,24997085010064;-0,145;0,42;0,00194960338761581
12,90111875;1,25973624736705;-0,29;0,02;0,00262776714873452
13,00054525;1,26950164463346;-0,41;-0,37;0,00194329201371224
13,0997629999999;1,27926704189987;-0,475;-0,72;0,0022951479075272
13,20046475;1,28903243916628;-0,48;-1,01;0,00153364416262088
13,301108;1,2987978364327;-0,475;-1,2;0,00192360556998464
13,40106875;1,30856323369911;-0,395;-1,26;0,00123391578939379
13,500277;1,31832863096552;-0,255;-1,19;0,00188136403673187
13,601028;1,32809402823193;-0,085;-1;0,00128925491217703
13,70056475;1,33785942549834;0,085;-0,72;0,0020995495234381
13,7996475;1,34762482276475;0,26;-0,36;0,00145013624647909
13,90083;1,35739022003116;0,41;0,04;0,00213959296314703
13,999803;1,36715561729757;0,51;0,43;0,00137144350132731
14,1003919999999;1,37692101456399;0,575;0,78;0,00198613236405257
14,20235325;1,3866864118304;0,575;1,05;0,00128471122082029
14,30144475;1,39645180909681;0,565;1,21;0,00181133657521595
14,39963975;1,40621720636322;0,46;1,25;0,00125409654110153
14,500729;1,41598260362963;0,31;1,16;0,00204445924143341
14,600849;1,42574800089604;0,145;0,95;0,00143431678328211
14,70036825;1,43551339816245;-0,0350000000000001;0,64;0,00215592294184918
14,8011245;1,44527879542886;-0,205;0,28;0,00131304117066782
14,9011805;1,45504419269528;-0,34;-0,12;0,00181615855078247
15,00080025;1,46480958996169;-0,44;-0,51;0,00100119954588785
15,09990925;1,4745749872281;-0,485;-0,84;0,001522322065109
15,20091025;1,48434038449451;-0,48;-1,09;0,00134309351099709
15,30000325;1,49410578176092;-0,465;-1,23;0,00227201073959843
15,40116875;1,50387117902733;-0,345;-1,24;0,00190578627907931
15,500162;1,51363657629374;-0,2;-1,13;0,00165720180624482
15,600322;1,52340197356015;-0,02;-0,91;0,00136839634306399
15,7013405;1,53316737082657;0,155;-0,58;0,00211503332290576
15,8011094999999;1,54293276809298;0,315;-0,2;0,00219038479130622
15,90090375;1,55269816535939;0,45;0,2;0,00209505818712459
16,0005195;1,5624635626258;0,54;0,57;0,00150430058927665
16,10128475;1,57222895989221;0,585;0,89;0,00239571314556291
16,199583;1,58199435715862;0,57;1,12;0,00180091754836614
16,3000519999999;1,59175975442503;0,535;1,24;0,0017221090105687
16,40012525;1,60152515169144;0,405;1,23;0,0011072286435175
16,50038475;1,61129054895786;0,245;1,09;0,00173288377034182
16,600362;1,62105594622427;0,0750000000000002;0,84;0,00154358343811623
16,70120475;1,63082134349068;-0,1;0,51;0,0015347843454982
16,80082925;1,64058674075709;-0,265;0,12;0,00126611566267951
16,9006977499999;1,6503521380235;-0,385;-0,27;0,00174104914729535
17,00119775;1,66011753528991;-0,46;-0,64;0,00151818146595376
17,100637;1,66988293255632;-0,485;-0,95;0,0014891886297678
