Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
0;0;0,43;-0,05;0,0249109136465505
0,10006599999997;0,0195306546125928;0,56;-0,06;0,0260394378590979
0,200369749999993;0,0390613092251856;0,565;-0,06;0,0108063320181646
0,300198249999994;0,0585919638377783;0,47;-0,05;0,00169811408081766
0,400660249999987;0,0781226184503711;0,235;-0,02;0,000721818206636287
0,49971075000002;0,0976532730629639;-0,04;0;0,000515527009593518
0,601588750000019;0,117183927675557;-0,29;0,02;0,000255372015069861
0,699839999999995;0,136714582288149;-0,45;0,03;0,000285123943129956
0,800647249999997;0,156245236900742;-0,485;0,03;0,000352099892883999
0,900025999999968;0,175775891513335;-0,445;0,03;0,000380640859761949
1,00018749999998;0,195306546125928;-0,24;0;0,000409535590291682
1,09949825000001;0,214837200738521;0,0150000000000001;-0,02;0,000461476736635134
1,20027999999996;0,234367855351113;0,285;-0,04;0,000667606588473636
1,30009825000002;0,253898509963706;0,485;-0,05;0,0012437312333788
1,4010025;0,273429164576299;0,57;-0,06;0,00176484327125286
1,50044874999998;0,292959819188892;0,565;-0,05;0,00168018394988545
1,60065824999998;0,312490473801484;0,4;-0,04;0,00101425297023183
1,70088249999998;0,332021128414077;0,145;-0,01;0,000494291532517138
1,80022750000001;0,35155178302667;-0,125;0,01;0,000430284469331826
1,90019825000002;0,371082437639263;-0,35;0,03;0,000510822322981134
2,00073075;0,390613092251856;-0,475;0,03;0,000373309081965718
2,10270750000001;0,410143746864448;-0,48;0,03;0,000276222675832925
2,19980349999997;0,429674401477041;-0,39;0,02;0,000164612412493861
2,30055824999999;0,449205056089634;-0,165;-0,01;0,000349533378830931
2,39954349999999;0,468735710702227;0,105;-0,03;0,000672411080964362
2,49989825;0,488266365314819;0,36;-0,05;0,00140156689516747
2,60090250000002;0,507797019927412;0,525;-0,06;0,00171710373782321
2,70076525000002;0,527327674540005;0,57;-0,06;0,00170166321222295
2,79985825;0,546858329152598;0,53;-0,05;0,000986640439343057
2,89968075000002;0,566388983765191;0,325;-0,03;0,000536578800014699
3,00054249999999;0,585919638377783;0,0499999999999998;-0,01;0,00042834697363291
3,10054874999997;0,605450292990376;-0,215;0,02;0,000440695961083167
3,19984074999996;0,624980947602969;-0,41;0,03;0,000558248335155993
3,30032;0,644511602215562;-0,49;0,03;0,00049799038560351
3,39932375000001;0,664042256828155;-0,48;0,03;0,000737777751618327
3,49954450000001;0,683572911440747;-0,325;0,01;0,000734151500529347
3,60124374999998;0,70310356605334;-0,0649999999999999;-0,01;0,00076449715959433
3,70024050000001;0,722634220665933;0,2;-0,03;0,00111630785366448
3,80076600000001;0,742164875278526;0,43;-0,05;0,0099993365204466
3,90032974999997;0,761695529891118;0,56;-0,06;0,0355347284625248
3,99936350000002;0,781226184503711;0,57;-0,06;0,0596004526918106
4,09946724999998;0,800756839116304;0,47;-0,05;0,0583471692069459
4,20018249999998;0,820287493728897;0,235;-0,02;0,0333049567364856
4,30024800000001;0,839818148341489;-0,0449999999999999;0;0,00891346669658113
4,40134374999997;0,859348802954082;-0,29;0,02;0,00125842495147365
4,49999174999999;0,878879457566675;-0,45;0,03;0,000747034449686003
4,59988549999997;0,898410112179268;-0,48;0,03;0,00071719689140333
4,6998825;0,917940766791861;-0,445;0,03;0,000674268868829005
4,80081824999996;0,937471421404453;-0,245;0;0,000535086919013308
4,90076799999997;0,957002076017046;0,0249999999999999;-0,02;0,000373235095848036
5,00064374999999;0,976532730629639;0,29;-0,04;0,000426711936517315
5,10012274999997;0,996063385242232;0,49;-0,05;0,000529248483520186
5,20075174999999;1,01559403985482;0,575;-0,06;0,000648338666689989
5,30118325000001;1,03512469446742;0,565;-0,05;0,000967727459514339
5,40092249999998;1,05465534908001;0,395;-0,04;0,0012413861425542
5,50078424999998;1,0741860036926;0,14;-0,01;0,00120158201258485
5,60073999999997;1,0937166583052;-0,135;0,01;0,00086333383471597
5,70064374999998;1,11324731291779;-0,355;0,03;0,000487301364870361
5,79996274999996;1,13277796753038;-0,475;0,03;0,000315352492240252
5,90083824999999;1,15230862214297;-0,485;0,03;0,000241816177634903
6,00005075000001;1,17183927675557;-0,385;0,02;0,000292196787523301
6,10098975;1,19136993136816;-0,15;-0,01;0,00024205202349971
6,20074074999997;1,21090058598075;0,115;-0,03;0,000246077086467769
6,30028025000001;1,23043124059335;0,365;-0,05;0,000296503500961467
6,40130599999998;1,24996189520594;0,535;-0,06;0,000406365759300264
6,4993475;1,26949254981853;0,575;-0,06;0,00041372362956487
6,59928024999999;1,28902320443112;0,525;-0,05;0,000368461352438558
6,70044250000001;1,30855385904372;0,315;-0,03;0,000426979128333086
6,79946875000002;1,32808451365631;0,0449999999999999;-0,01;0,000512922079770605
6,89978250000001;1,3476151682689;-0,22;0,02;0,000549336946800927
7,0002235;1,36714582288149;-0,41;0,03;0,000463117881374464
7,10111825000001;1,38667647749409;-0,49;0,03;0,000300304050871186
7,19992350000001;1,40620713210668;-0,48;0,03;0,000179725598790863
7,29986450000001;1,42573778671927;-0,32;0,01;0,000100291099975616
7,40010925000001;1,44526844133187;-0,0600000000000001;-0,01;0,000158029145339905
