Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
0;0;-0,48;0;0,110384875640253
0,10155375;0,0097655868984177;-0,475;0;0,114065100334855
0,20121675;0,0195311737968354;-0,48;0;0,0462083081698514
0,2995785;0,0292967606952531;-0,425;0;0,00612489066887672
0,3998085;0,0390623475936708;-0,19;0;0,00355185385828544
0,500481;0,0488279344920885;0,12;0,01;0,00252191275157646
0,5998385;0,0585935213905062;0,395;0,02;0,00162720046486219
0,70087225;0,0683591082889239;0,56;0,04;0,000934670943751791
0,8001295;0,0781246951873416;0,565;0,06;0,00134621329936493
0,90055575;0,0878902820857593;0,42;0,1;0,0012105316084134
1,00117575;0,097655868984177;0,12;0,13;0,00103437778205281
1,1007985;0,107421455882595;-0,185;0,15;0,000654485252150616
1,2007885;0,117187042781012;-0,41;0,16;0,000845490983645977
1,3002;0,12695262967943;-0,49;0,16;0,000711305666098203
1,40013575;0,136718216577848;-0,45;0,14;0,000622613152456476
1,50051025;0,146483803476265;-0,21;0,1;0,000747030327650612
1,59951675;0,156249390374683;0,0950000000000002;0,06;0,000835992546293328
1,69982;0,166014977273101;0,38;0,02;0,000815397777756323
1,7998745;0,175780564171519;0,555;-0,02;0,000736950323848031
1,90055875;0,185546151069936;0,57;-0,03;0,000753326419224489
1,9998355;0,195311737968354;0,44;-0,03;0,000754361438237803
2,1005265;0,205077324866772;0,145;-0,02;0,000738646067969732
2,201257;0,214842911765189;-0,17;0;0,000626013194327399
2,30077575;0,224608498663607;-0,4;0,02;0,000579961005242323
2,3999285;0,234374085562025;-0,485;0,05;0,000483533284786091
2,50001375;0,244139672460442;-0,455;0,06;0,000751296512050552
2,59996;0,25390525935886;-0,23;0,07;0,000677449746536214
2,7007685;0,263670846257278;0,0750000000000002;0,08;0,000570440847892941
2,80044;0,273436433155695;0,365;0,08;0,000370413155205959
2,90055375;0,283202020054113;0,545;0,09;0,000522123943026582
2,999741;0,292967606952531;0,57;0,09;0,000653065731034465
3,09946725;0,302733193850949;0,455;0,1;0,000572722751150863
3,20113525;0,312498780749366;0,165;0,11;0,000504412037767921
3,30055775;0,322264367647784;-0,145;0,12;0,000401052208880557
3,400321;0,332029954546202;-0,385;0,11;0,000586548010401257
3,50041775;0,341795541444619;-0,48;0,1;0,000429338192715138
3,6013485;0,351561128343037;-0,465;0,07;0,000658923632203329
3,69997075;0,361326715241455;-0,25;0,04;0,00072422184421108
3,8000755;0,371092302139872;0,0550000000000002;0,01;0,000854408636709242
3,9012955;0,38085788903829;0,345;-0,02;0,000713643945081719
4,0002155;0,390623475936708;0,535;-0,03;0,000526746692359046
4,10063775;0,400389062835126;0,57;-0,03;0,000715034195343546
4,19961525;0,410154649733543;0,47;-0,02;0,000568461329908101
4,30013775;0,419920236631961;0,185;0,02;0,000643303454884931
4,39998975;0,429685823530379;-0,125;0,05;0,000636063857081761
4,50023225;0,439451410428796;-0,37;0,08;0,000785516798095138
4,60030725;0,449216997327214;-0,48;0,11;0,000861222799340937
4,70044725;0,458982584225632;-0,47;0,12;0,00114116708410861
4,80067025;0,468748171124049;-0,27;0,12;0,00146649017789643
4,8995155;0,478513758022467;0,0249999999999999;0,11;0,00193620470138129
5,00055425;0,488279344920885;0,325;0,1;0,00248703404679433
5,09987425;0,498044931819302;0,525;0,08;0,00488499877911718
5,20175025;0,50781051871772;0,565;0,07;0,00922323805486851
5,300312;0,517576105616138;0,485;0,06;0,01309588234646
5,40093025;0,527341692514556;0,21;0,06;0,0128193232124298
5,50057525;0,537107279412973;-0,1;0,06;0,00895700071252692
5,60007925;0,546872866311391;-0,36;0,06;0,00465663958686839
5,7000885;0,556638453209809;-0,485;0,05;0,00241912674775515
