Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
0;0;0,32;-0,06;0,0854132888663528
0,0994799999999998;0,0195303237046472;0,00999999999999979;-0,04;0,0901336938227683
0,200959249999997;0,0390606474092943;-0,28;-0,02;0,0392278600961734
0,299936500000001;0,0585909711139415;-0,46;-0,01;0,00732042222281127
0,400355249999997;0,0781212948185886;-0,485;-0,01;0,00293436455420959
0,49980025;0,0976516185232358;-0,38;-0,02;0,00160721725548095
0,601010000000002;0,117181942227883;-0,115;-0,04;0,00105838256853598
0,701031749999999;0,13671226593253;0,205;-0,06;0,00116730827381808
0,800141500000002;0,156242589637177;0,455;-0,07;0,00127894303992263
0,900998250000001;0,175772913341824;0,575;-0,08;0,000948261204268518
1,00098;0,195303237046472;0,56;-0,07;0,000840691101347279
1,099916;0,214833560751119;0,355;-0,06;0,000793671272588931
1,2000185;0,234363884455766;0,0350000000000001;-0,04;0,000750571319520304
1,29955925;0,253894208160413;-0,25;-0,02;0,000794737363642777
1,40001925;0,27342453186506;-0,445;-0,01;0,000813001453706682
1,50105725;0,292954855569707;-0,49;-0,01;0,000682486597968642
1,600148;0,312485179274354;-0,4;-0,02;0,000565799340563282
1,7003225;0,332015502979002;-0,145;-0,04;0,000648480874520761
1,7995625;0,351545826683649;0,17;-0,05;0,000854358013369079
1,899497;0,371076150388296;0,435;-0,07;0,000789803020295255
1,99953425;0,390606474092943;0,57;-0,08;0,000668294037933703
2,10003525;0,41013679779759;0,565;-0,07;0,000531056667664791
2,2002;0,429667121502237;0,375;-0,06;0,000462684875879532
2,30052;0,449197445206885;0,0700000000000003;-0,04;0,000551829448877237
2,39985825;0,468727768911532;-0,225;-0,02;0,000485062323234699
2,50061825;0,488258092616179;-0,435;-0,01;0,000592147183214497
2,5996165;0,507788416320826;-0,49;-0,01;0,000518138072005025
2,69959925;0,527318740025473;-0,415;-0,02;0,000457739086020366
2,80066;0,54684906373012;-0,17;-0,04;0,000492635546543999
2,900237;0,566379387434767;0,14;-0,05;0,000390526512239733
3,00026975;0,585909711139415;0,41;-0,07;0,000485776639689407
3,09995175;0,605440034844062;0,565;-0,08;0,000482554189287699
3,200521;0,624970358548709;0,57;-0,08;0,00051670388830693
3,30008875;0,644500682253356;0,4;-0,06;0,000430458848844906
3,40089725;0,664031005958003;0,0950000000000002;-0,04;0,000364552732249271
3,50149575;0,68356132966265;-0,205;-0,02;0,000460032867188128
3,59979925;0,703091653367298;-0,42;-0,01;0,000534683444730916
3,699888;0,722621977071945;-0,485;-0,01;0,000571307272483141
3,80021225;0,742152300776592;-0,435;-0,02;0,000620830347734978
3,90082;0,761682624481239;-0,195;-0,04;0,000569131129827255
3,99977925;0,781212948185886;0,115;-0,05;0,000545665897704937
4,1002;0,800743271890533;0,39;-0,07;0,000919006255447355
4,2003535;0,820273595595181;0,56;-0,08;0,0011949322884239
4,30120875;0,839803919299828;0,57;-0,08;0,00222902214340335
