Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
8,20067574999999;1,60151375001092;-0,475;0,07;0,000434009685157733
8,300455;1,62104440549886;-0,485;0,07;0,000632376952257661
8,40083374999999;1,6405750609868;-0,435;0,04;0,000701413284935327
8,5007785;1,66010571647473;-0,26;0,01;0,000694515998150977
8,60059674999999;1,67963637196267;-0,0300000000000002;-0,03;0,000465536526401727
8,70029425;1,69916702745061;0,205;-0,06;0,000283794433480352
8,80117075;1,71869768293855;0,405;-0,09;0,000269581361422134
8,90089574999999;1,73822833842649;0,54;-0,09;0,000420902580707684
9,0008945;1,75775899391442;0,57;-0,09;0,000729031072187556
9,10039675;1,77728964940236;0,555;-0,08;0,000934087715441138
9,20103374999999;1,7968203048903;0,395;-0,05;0,000821069215001502
9,30075574999999;1,81635096037824;0,17;-0,01;0,000549818402088784
9,40063549999999;1,83588161586618;-0,0649999999999999;0,03;0,000364244497876645
9,50053425;1,85541227135412;-0,28;0,05;0,000196665849713064
9,59949775;1,87494292684205;-0,425;0,07;0,000332592306840221
9,69997574999999;1,89447358232999;-0,49;0,07;0,000290259534705814
9,80059774999999;1,91400423781793;-0,48;0,06;0,000420196376180582
9,9002795;1,93353489330587;-0,37;0,03;0,000294330319737325
9,99981074999999;1,95306554879381;-0,175;-0,01;0,000337809817165053
10,09998;1,97259620428174;0,0600000000000001;-0,04;0,000268499027097126
10,200388;1,99212685976968;0,295;-0,07;0,000245124239132099
10,3001685;2,01165751525762;0,47;-0,09;0,000340438012064831
10,40047425;2,03118817074556;0,565;-0,09;0,000657112539997506
10,50161375;2,0507188262335;0,57;-0,09;0,000951164923504535
10,59985025;2,07024948172143;0,505;-0,06;0,000936056266754118
10,7003795;2,08978013720937;0,315;-0,03;0,00058135668381343
10,7996665;2,10931079269731;0,0800000000000001;0;0,000331304858446453
10,90009375;2,12884144818525;-0,155;0,03;0,000237092858278984
11,0006945;2,14837210367319;-0,35;0,06;0,000547405825227416
11,10069775;2,16790275916112;-0,465;0,07;0,00111708371876674
11,2002355;2,18743341464906;-0,49;0,07;0,00146878944466041
11,30073675;2,206964070137;-0,455;0,05;0,00119710122144322
11,4001265;2,22649472562494;-0,295;0,02;0,000651441639014273
11,5005665;2,24602538111288;-0,0750000000000002;-0,02;0,000415144815086322
11,60161675;2,26555603660081;0,165;-0,05;0,000458732371874838
11,70131075;2,28508669208875;0,37;-0,08;0,000538802412559063
11,80038975;2,30461734757669;0,51;-0,09;0,000659219028225848
11,90083025;2,32414800306463;0,575;-0,09;0,000809317989103641
12,000397;2,34367865855257;0,565;-0,08;0,000760874521599507
