Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
0;0;0,405;0,19;0,0303899716938474
0,10019774999995;0,0195308243488384;0,235;0,6;0,0321388320667753
0,199280499999986;0,0390616486976768;0,0499999999999998;0,94;0,00991935739791933
0,299748499999964;0,0585924730465153;-0,125;1,18;0,00544847811691064
0,399836749999963;0,0781232973953537;-0,285;1,3;0,00538379432242594
0,500290749999976;0,0976541217441921;-0,4;1,28;0,0044815497388565
0,600058999999987;0,117184946093031;-0,47;1,12;0,00382880277839708
0,700299749999999;0,136715770441869;-0,485;0,84;0,00277768339149255
0,799234999999953;0,156246594790707;-0,475;0,47;0,00175429420706667
0,900762249999957;0,175777419139546;-0,385;0,05;0,00151209962466126
0,999827749999952;0,195308243488384;-0,235;-0,37;0,00174089971883797
1,10087775;0,214839067837223;-0,0649999999999999;-0,76;0,00329852913632805
1,19979674999996;0,234369892186061;0,12;-1,05;0,00429846597797096
1,30031349999996;0,253900716534899;0,295;-1,22;0,00604387112115146
1,39945549999999;0,273431540883738;0,43;-1,27;0,00746168913664641
1,50043499999998;0,292962365232576;0,53;-1,18;0,0094308421444991
1,60009099999996;0,312493189581415;0,575;-0,95;0,0111486899509351
1,69999799999999;0,332024013930253;0,57;-0,62;0,0127373190573704
1,80087149999997;0,351554838279092;0,535;-0,22;0,0146459061422466
1,90035799999998;0,37108566262793;0,4;0,22;0,0167058676849177
2,00021624999999;0,390616486976768;0,23;0,62;0,0189363912299827
2,10019899999998;0,410147311325607;0,0449999999999999;0,96;0,0220800309514803
2,20098124999998;0,429678135674445;-0,13;1,2;0,0259855524502664
2,30047349999995;0,449208960023284;-0,29;1,3;0,0341180077305547
2,39993699999997;0,468739784372122;-0,41;1,28;0,0483413076204528
2,50045974999995;0,48827060872096;-0,475;1,11;0,361839266961494
2,59959999999995;0,507801433069799;-0,48;0,82;1,14378811204384
2,69975624999995;0,527332257418637;-0,475;0,45;1,42928464913074
2,80137524999998;0,546863081767476;-0,375;0,02;1,13070838637803
2,89943799999998;0,566393906116314;-0,235;-0,39;0,348416129257453
2,99947099999997;0,585924730465153;-0,0600000000000001;-0,77;0,049776367689847
3,10040425;0,605455554813991;0,125;-1,06;0,0324483751760098
3,19996599999996;0,624986379162829;0,29;-1,23;0,0241144164599509
3,30019974999999;0,644517203511668;0,435;-1,27;0,0197443765867885
3,40103499999998;0,664048027860506;0,535;-1,17;0,0168570966877564
3,50005574999994;0,683578852209345;0,575;-0,94;0,0144203854686439
3,60027349999996;0,703109676558183;0,57;-0,6;0,0124093318672337
3,70072124999996;0,722640500907021;0,525;-0,19;0,0100660370701134
3,80143499999997;0,74217132525586;0,39;0,24;0,00873820453023714
3,9002835;0,761702149604698;0,23;0,64;0,00699544970881301
4,00044049999997;0,781232973953537;0,0350000000000001;0,98;0,0059995333598965
4,09947699999998;0,800763798302375;-0,135;1,2;0,00429937697241826
4,20071774999997;0,820294622651214;-0,29;1,31;0,00350207464439879
4,29969149999999;0,839825447000052;-0,415;1,27;0,00213738429693528
4,40023149999996;0,85935627134889;-0,475;1,1;0,00150263824580628
