Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
0;0;-0,485;0,06;0,0749937954435267
0,101136250000003;0,0195307818438301;-0,48;0,06;0,0786968250112561
0,199577000000005;0,0390615636876602;-0,26;0,05;0,0338260487524038
0,299762000000001;0,0585923455314903;0,0800000000000001;0,04;0,00602702412321615
0,401520500000004;0,0781231273753204;0,395;0,02;0,00252265546460327
0,500328250000003;0,0976539092191505;0,56;0,02;0,00126716075069337
0,599988250000003;0,117184691062981;0,57;0,02;0,000618608140785025
0,700626500000006;0,136715472906811;0,335;0,03;0,00086982878025294
0,800485500000001;0,156246254750641;-0,00999999999999979;0,04;0,000885933553193176
0,899868500000004;0,175777036594471;-0,315;0,05;0,00070117443546695
0,999939500000004;0,195307818438301;-0,475;0,06;0,000487694342649692
1,0998475;0,214838600282131;-0,48;0,06;0,000599944494432498
1,20004;0,234369382125961;-0,265;0,05;0,000458419446967985
1,30058750000001;0,253900163969791;0,0700000000000003;0,04;0,000515706750113127
1,4005635;0,273430945813621;0,385;0,02;0,000443637632255683
1,4999435;0,292961727657451;0,565;0,02;0,000447451311134583
1,60092;0,312492509501282;0,565;0,02;0,000266624664724211
1,7001655;0,332023291345112;0,335;0,03;0,000323770132454022
1,7992635;0,351554073188942;0,00499999999999989;0,04;0,000349890973640569
1,90022250000001;0,371084855032772;-0,31;0,05;0,000305365876587525
1,9996225;0,390615636876602;-0,475;0,06;0,000347065182650731
2,10046550000001;0,410146418720432;-0,485;0,06;0,000365590755814533
2,20030975;0,429677200564262;-0,265;0,05;0,00042751382392628
2,301452;0,449207982408092;0,0750000000000002;0,04;0,000283124716820528
2,399232;0,468738764251922;0,38;0,02;0,000360291704493271
2,50042425;0,488269546095752;0,56;0,02;0,000317276600568896
2,60118050000001;0,507800327939583;0,565;0,02;0,000284315123837494
2,6997265;0,527331109783413;0,34;0,03;0,000305015907725768
2,80042325;0,546861891627243;-0,00499999999999989;0,04;0,00039141604850971
2,89967825;0,566392673471073;-0,31;0,05;0,000545075453459035
2,99979075;0,585923455314903;-0,48;0,06;0,000393192597767787
3,09974975;0,605454237158733;-0,48;0,06;0,000290579054367441
3,1997855;0,624985019002563;-0,28;0,05;0,000157233923884694
3,3003;0,644515800846393;0,0600000000000001;0,04;0,000172107403955446
3,40128600000001;0,664046582690223;0,38;0,02;0,000194156911783448
3,50108;0,683577364534053;0,555;0,02;0,000173190500450033
3,6002475;0,703108146377883;0,565;0,02;0,000217687768634757
3,70098225;0,722638928221714;0,345;0,03;0,000132907813193313
3,8005205;0,742169710065544;0,00499999999999989;0,04;0,000177598572217413
3,90040425;0,761700491909374;-0,31;0,05;0,000112433277371289
3,9993855;0,781231273753204;-0,475;0,06;0,000176176935349916
4,09966350000001;0,800762055597034;-0,48;0,06;0,000136743051662155
4,200977;0,820292837440864;-0,275;0,05;0,000198111732202785
4,30086;0,839823619284694;0,0600000000000001;0,04;0,000199013716797147
4,39981625;0,859354401128524;0,375;0,02;0,000187325220101278
4,49990750000001;0,878885182972354;0,555;0,02;0,000298814067126334
4,6005425;0,898415964816184;0,565;0,02;0,000313789533614775
4,6999835;0,917946746660015;0,355;0,03;0,000650199594519631
4,80011825;0,937477528503845;0,00999999999999979;0,04;0,00102950023123124
4,89958475;0,957008310347675;-0,3;0,05;0,00807456545552856
5,00090975000001;0,976539092191505;-0,48;0,06;0,0210202157750684
5,10056525;0,996069874035335;-0,485;0,06;0,030194433822848
5,2002855;1,01560065587917;-0,275;0,05;0,0252316681926716
5,2995835;1,035131437723;0,0550000000000002;0,04;0,0120935565435853
5,40024425;1,05466221956683;0,375;0,02;0,00257092923263652
5,50152525;1,07419300141066;0,555;0,02;0,000655663629766902
5,599366;1,09372378325449;0,565;0,02;0,000678370171160603
5,69971625;1,11325456509832;0,36;0,03;0,000516719092475118
5,7996875;1,13278534694215;0,02;0,04;0,00039645269639769
5,9001475;1,15231612878598;-0,3;0,05;0,000397275489551825
5,99951825;1,17184691062981;-0,47;0,06;0,00045217172619979
6,09971700000001;1,19137769247364;-0,48;0,06;0,000465942193192058
6,20028;1,21090847431747;-0,28;0,05;0,000301538420466458
6,30058525;1,2304392561613;0,0550000000000002;0,04;0,000199663417186936
6,3995795;1,24997003800513;0,37;0,02;8,37332431870716E-05
6,50046425;1,26950081984896;0,555;0,02;0,000214210470014439
6,60034825;1,28903160169279;0,565;0,02;0,000213216800274322
6,700889;1,30856238353662;0,355;0,03;0,000261555396801352
6,8006055;1,32809316538045;0,0150000000000001;0,04;0,000182140813797459
6,9006395;1,34762394722428;-0,295;0,05;0,000263365296905507
7,00004525;1,36715472906811;-0,48;0,06;0,000254679534573731
7,1000085;1,38668551091194;-0,48;0,06;0,000203272620632865
7,2003855;1,40621629275577;-0,285;0,05;0,000272217095848015
7,300217;1,4257470745996;0,04;0,04;0,000340010936532919
7,40080975;1,44527785644343;0,365;0,02;0,000467361887605602
7,5001475;1,46480863828726;0,56;0,02;0,000334453254558209
7,6003855;1,48433942013109;0,565;0,02;0,000242197221255843
7,70025975;1,50387020197492;0,36;0,03;0,000273118091077035
7,80215275;1,52340098381875;0,02;0,04;0,000339142904318764
7,8995605;1,54293176566258;-0,295;0,05;0,000440751685214786
8,00018825;1,56246254750641;-0,475;0,06;0,000370371886252006
8,0994595;1,58199332935024;-0,485;0,06;0,000437947259239705
8,19968825;1,60152411119407;-0,29;0,05;0,000335829886515485
8,2997875;1,6210548930379;0,0350000000000001;0,04;0,000293324450848798
8,4005435;1,64058567488173;0,355;0,02;0,000194413703536515
8,5006455;1,66011645672556;0,55;0,02;0,000218790193370652
8,5996475;1,67964723856939;0,57;0,02;0,000155134382459834
8,7004475;1,69917802041322;0,37;0,03;0,000157165731548756
8,80022525;1,71870880225705;0,0249999999999999;0,04;0,000167326466114426
8,9013675;1,73823958410088;-0,285;0,05;0,000209416677019751
8,999879;1,75777036594471;-0,475;0,06;0,000160033883205048
9,1;1,77730114778854;-0,48;0,06;0,000152000141654575
9,2005875;1,79683192963237;-0,295;0,05;0,000141690580158497
9,30112425;1,8163627114762;0,0300000000000002;0,04;0,000236743222130594
9,4008035;1,83589349332003;0,355;0,02;0,000247847710976182
9,5006035;1,85542427516386;0,55;0,02;0,000253241999924352
9,6003635;1,87495505700769;0,565;0,02;0,000210964751479984
9,7005665;1,89448583885152;0,375;0,02;0,000149748335584534
9,8007455;1,91401662069535;0,0350000000000001;0,04;0,000360778327134277
9,89963825;1,93354740253918;-0,28;0,05;0,00043474762270454
10,00010525;1,95307818438301;-0,47;0,06;0,000513128693566444
10,1006435;1,97260896622684;-0,485;0,06;0,000576273904896998
10,19952;1,99213974807067;-0,305;0,05;0,00118482137156951
10,3003055;2,0116705299145;0,0249999999999999;0,04;0,00161852495528483
10,4013005;2,03120131175833;0,35;0,02;0,00134280217922274
10,5007235;2,05073209360216;0,55;0,02;0,000755920631563022
10,60013825;2,07026287544599;0,565;0,02;0,00028055087892766
10,7004455;2,08979365728982;0,38;0,02;0,000427107371537611
10,80056475;2,10932443913365;0,04;0,04;0,000402423545253851
10,9001265;2,12885522097748;-0,275;0,05;0,000406664255320519
11,0011595;2,14838600282131;-0,47;0,06;0,00028735114836659
11,10042825;2,16791678466514;-0,485;0,06;0,000253196220011279
11,1993055;2,18744756650897;-0,31;0,05;0,000249631322983642
11,300049;2,2069783483528;0,0150000000000001;0,04;0,000234023881574866
11,39986775;2,22650913019663;0,345;0,02;0,000152943634742042
11,500932;2,24603991204046;0,55;0,02;9,52065324743223E-05
11,60034525;2,26557069388429;0,57;0,02;5,94752338100172E-05
