Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;zeiliche Ableitung w_1 / rad/s;Neue Größe f_2 / V;FFT f_3 / rad
0;0;0,005;2,44;;0,0142962556186626;0,00883197918339981
0,0999807500000145;0,00122069298950088;0,01;2,44;-1,28213145378453;0,01555722197415;0,0094429021374273
0,200900499999989;0,00244138597900175;0,01;2,18;-3,74176846329195;0,0075625829495781;0,00464466199233993
0,300956500000012;0,00366207896850263;0,01;1,69;-5,79412777413501;0,00175907278476412;0,00136800797557161
0,401081750000003;0,0048827719580035;0,01;1,02;-7,18566040373815;0,000694352432472656;0,00103611238263435
0,500113499999998;0,00610346494750438;0,01;0,26;-7,86226456297918;0,000264927845750912;0,000684629902318344
0,599481749999995;0,00732415793700525;0,005;-0,54;-7,72474442837683;0,000450502654375021;0,000532300984010534
0,700946250000015;0,00854485092650612;0,005;-1,29;-6,72107527271685;0,000478266689220187;0,00047012302079196
0,801686249999989;0,009765543916007;0,01;-1,9;-5,04343441411213;0,000500248236546186;0,000391049388657841
0,900403000000011;0,0109862369055079;0,005;-2,3;-2,93686456280382;0,000451115547953063;0,00043309527031756
0,999353500000012;0,0122069298950088;0,005;-2,48;-0,531619741741618;0,000381820299919534;0,000417498821241327
1,10081274999999;0,0134276228845096;0,01;-2,4;2,06419021259934;0,000453862598690848;0,000390067116666581
1,20034175000001;0,0146483158740105;0,01;-2,07;4,32524806228044;0,000528220606663282;0,000436048267956603
1,29971700000002;0,0158690088635114;0,01;-1,54;6,19878642584342;0,000559361648176953;0,000422891412479588
1,40009850000001;0,0170897018530122;0,01;-0,83;7,45935744689515;0,000666710785183768;0,000450725182367782
1,500776;0,0183103948425131;0,01;-0,04;7,8794969017173;0,000628941372380692;0,000441772373413729
1,60062575000001;0,019531087832014;0,01;0,75;7,51721575626233;0,000562239554126858;0,000451412602676193
1,7002995;0,0207517808215149;0,01;1,46;6,34637223277468;0,000448110887973215;0,000486372633946456
1,79890399999999;0,0219724738110158;0,005;2,01;4,52390136924846;0,000360736038644192;0,000404548979809913
1,90080399999999;0,0231931668005166;0,005;2,36;2,20563853783597;0,000304678826776885;0,000278815271383303
2,00053600000001;0,0244138597900175;0,005;2,46;-0,316828720954248;0,000257432478720111;0,00031784417755984
2,09918150000001;0,0256345527795184;0,01;2,3;-2,8152096201847;0,000255665419214109;0,000428898929951782
2,20061275;0,0268552457690193;0,01;1,89;-5,06116752470784;0,000221701353459564;0,000432785822371901
2,29968074999999;0,0280759387585201;0,01;1,29;-6,69015168150113;0,000135970972067375;0,000408463061991761
2,40056075000001;0,029296631748021;0,01;0,55;-7,64231426866425;0,000117660867593951;0,000401406661199112
2,49999700000001;0,0305173247375219;0,01;-0,24;-7,85107222137279;0,000161920018576332;0,000372946887102385
2,6005605;0,0317380177270228;0,01;-1,02;-7,16255088668179;0,000153358147639329;0,000385671265146797
2,69935599999999;0,0329587107165236;0,01;-1,67;-5,73963893132248;0,000114940105374144;0,000344882413759872
2,79960875;0,0341794037060245;0,005;-2,16;-3,78539412883202;7,56497279093521E-05;0,000430488729907374
2,90050174999999;0,0354000966955254;0,01;-2,43;-1,37589146070822;0,000143614339613269;0,000351913424289095
2,99942300000001;0,0366207896850263;0,005;-2,44;1,09189850154238;0,000211600590134815;0,000271492099451086
3,09948299999999;0,0378414826745271;0,005;-2,21;3,49715015933556;0,000217218596932881;0,000250395056357235
3,1995685;0,039062175664028;0,01;-1,74;5,54074309311815;0,000192054200435474;0,000311635406230134
3,299779;0,0402828686535289;0,005;-1,1;6,95839048782408;0,000181654732349285;0,000348310855589994
3,40065475;0,0415035616430298;0,005;-0,34;7,77265342678018;0,000233509951273919;0,000279312019601629
3,50054299999999;0,0427242546325306;0,01;0,46;7,72885711077398;0,000273658710353473;0,000290878979468657
3,59986725000002;0,0439449476220315;0,01;1,2;6,79786486229552;0,000284388628503384;0,000231001085957649
3,70094549999999;0,0451656406115324;0,005;1,82;5,16940346404085;0,00028345155022448;0,000310885152941123
3,800479;0,0463863336010333;0,005;2,24;3,06174661280278;0,00027228684697969;0,000297541269208627
3,9007;0,0476070265905341;0,01;2,43;0,599448003016115;0,000204407077734784;0,000377534516716195
4,00099850000001;0,048827719580035;0,01;2,36;-1,90901054718082;0,000204077171705432;0,000430370178241787
4,1006165;0,0500484125695359;0,01;2,05;-4,20000990683957;0,000286255165590805;0,000382469051938837
4,200737;0,0512691055590368;0,01;1,52;-6,08307159211858;0,000336700677871704;0,000337257141335199
4,29980175;0,0524897985485376;0,01;0,84;-7,3383074812722;0,000333144056163317;0,000279833667854608
4,400803;0,0537104915380385;0,01;0,05;-7,84413454557308;0,000249517244943525;0,000327750505391908
4,49996175000001;0,0549311845275394;0,005;-0,73;-7,48254255260892;0,000196402353293439;0,000277110662240322
4,60002650000001;0,0561518775170403;0,01;-1,44;-6,32703540530361;0,000164658748876367;0,000251855917177803
4,70088000000001;0,0573725705065411;0,005;-2;-4,48506670855918;0,000133181933534062;0,000267353567220981
4,79976400000001;0,058593263496042;0,005;-2,34;-2,27623172224562;0,000120638180879078;0,000371657749834128
4,90088;0,0598139564855429;0,005;-2,45;0,169582688767188;0,0001132551532093;0,000292595815933576
5,000384;0,0610346494750438;0,005;-2,31;2,62074858855734;9,00237750983167E-05;0,000307449616245186
5,09958075;0,0622553424645446;0,01;-1,93;4,82216158049778;7,72704190033728E-05;0,000291810600963256
5,2007285;0,0634760354540455;0,01;-1,34;6,5181391395184;4,09372277938973E-05;0,000428820816181608
5,30078625000002;0,0646967284435464;0,005;-0,62;7,53487038158906;4,23127589158811E-05;0,000377519146250626
5,3998885;0,0659174214330473;0,005;0,16;7,75620208091931;8,51369930903914E-05;0,000333317692803524
5,5006765;0,0671381144225481;0,005;0,93;7,18625381257635;0,000136797506747059;0,00027480774083611
5,6001;0,068358807412049;0,01;1,6;5,86614190685251;0,000149201485912204;0,000385479845756753
5,70038300000002;0,0695795004015499;0,005;2,1;3,90285685237308;0,000116687778424595;0,000393329783452071
5,79908075;0,0708001933910508;0,01;2,38;1,58577292723102;0,00010166272087585;0,000369582976118373
5,90093999999999;0,0720208863805516;0,005;2,41;-0,992881746267646;0,000142727358829054;0,00029061440240177
6,002162;0,0732415793700525;0,01;2,18;-3,43630001857899;0,000209131212148408;0,000317668000099771
6,10065274999999;0,0744622723595534;0,005;1,73;-5,44829812749995;0,00026574896474779;0,000294014434876628
6,200084;0,0756829653490543;0,01;1,1;-6,95325082724909;0,000283515214202636;0,000245821287663076
6,30040124999999;0,0769036583385551;0,01;0,34;-7,69212810737871;0,000260616131986276;0,000263903184664046
6,40030125000001;0,078124351328056;0,01;-0,44;-7,60332282780109;0,000219409157304372;0,000326439179293251
6,50032025000002;0,0793450443175569;0,01;-1,18;-6,77304076379619;0,000178823643247247;0,000372483414656659
6,599459;0,0805657373070578;0,01;-1,79;-5,24243112240615;0,000141682926427158;0,000257616996047729
6,7017055;0,0817864302965586;0,01;-2,23;-3,092758584612;0,000110180580329034;0,000268467863201497
6,80051600000002;0,0830071232860595;0,01;-2,42;-0,767304512622312;0,000141107523393488;0,000322463860363515
6,90037749999999;0,0842278162755604;0,005;-2,38;1,67173537754635;0,000187811814435387;0,000396238669469101
6,99931475;0,0854485092650613;0,005;-2,09;4,00862316837722;0,000203726971998377;0,000402138441233123
7,100964;0,0866692022545621;0,005;-1,57;5,91615406271269;0,000166465457129024;0,000329361522687952
7,20091475000001;0,087889895244063;0,01;-0,9;7,20049351303476;0,000183156921846816;0,000346191004740678
7,30094;0,0891105882335639;0,005;-0,13;7,77282294893567;0,000180135982684649;0,000425927635420529
7,40160175;0,0903312812230648;0,01;0,66;7,46027861339022;0,000154417176304036;0,000427312053433632
7,50048075000001;0,0915519742125656;0,01;1,36;6,34302865441255;0,000100301231520107;0,000451408519429214
7,60051475;0,0927726672020665;0,01;1,92;4,64552810719173;8,57412008010038E-05;0,000393621905995467
7,70076;0,0939933601915674;0,005;2,29;2,4441670571044;0,000113571398595391;0,000369219543223635
7,80157650000001;0,0952140531810683;0,005;2,41;-0,0670972389936417;0,000135571661301577;0,000365773665390856
7,901017;0,0964347461705691;0,01;2,28;-2,50430354223878;0,000142811156562721;0,000274325331809408
8,00085350000001;0,09765543916007;0,005;1,91;-4,71751617460059;0,000124222823346749;0,000353664470651563
8,10039900000001;0,0988761321495709;0,005;1,34;-6,42630234477797;0,000107218769034268;0,000342933338886517
8,20129475000002;0,100096825139072;0,005;0,62;-7,44169287426658;9,29880674289485E-05;0,000367630024252827
8,30074049999999;0,101317518128573;0,01;-0,15;-7,67782750078443;9,1124692914957E-05;0,000330711600773313
8,4005765;0,102538211118074;0,005;-0,91;-7,17170221353481;0,000105291799293717;0,000372713756417798
8,50009650000001;0,103758904107574;0,01;-1,58;-5,86007418676128;0,000152531675732841;0,000390790410362251
8,60049549999999;0,104979597097075;0,01;-2,08;-3,89708960775687;0,000170405930956245;0,000341959965743177
8,69944724999999;0,106200290086576;0,01;-2,36;-1,67261713111084;0,000156646318277839;0,000269865116838706
8,79994074999999;0,107420983076077;0,005;-2,41;0,795495061781854;0,00012402688129735;0,000346294138113498
8,90046850000002;0,108641676065578;0,005;-2,2;3,16390493303201;0,000121743234253695;0,000365911365870607
8,99984175;0,109862369055079;0,01;-1,78;5,18154710974333;0,000171495981536873;0,000375466235542489
9,10064850000001;0,11108306204458;0,01;-1,16;6,77335831408805;0,000238566209703176;0,000302276813398034
9,20075650000001;0,112303755034081;0,005;-0,42;7,62335589843587;0,000280402823460616;0,000386591875923792
9,300083;0,113524448023581;0,005;0,36;7,63809029010764;0,000253646501686532;0,000329513822419713
9,39977999999999;0,114745141013082;0,01;1,1;6,79469936078909;0,000152177367370609;0,000403709217920944
9,50041275000001;0,115965834002583;0,005;1,72;5,29667658061928;0,000111488618307869;0,000360964210246248
9,59935999999999;0,117186526992084;0,01;2,16;3,32591135396201;7,35660822484773E-05;0,00037546454365538
9,700017;0,118407219981585;0,005;2,38;0,89180965288087;8,25680119761732E-05;0,000347187334938776
9,8003985;0,119627912971086;0,015;2,34;-1,60702737594811;5,85895835038054E-05;0,00036972868765369
9,90012475;0,120848605960587;0,01;2,06;-3,88290609910202;5,60281007973815E-05;0,000421273588775512
10,0007685;0,122069298950088;0,01;1,56;-5,80944732736806;6,99629456014069E-05;0,000382709132513048
10,10016;0,123289991939588;0,01;0,9;-7,12842038982519;8,27828046670529E-05;0,000405446935441334
10,1999205;0,124510684929089;0,01;0,14;-7,63180196893467;8,0825851757524E-05;0,000372216532916697
10,3006335;0,12573137791859;0,01;-0,63;-7,38279309326218;6,47608941811377E-05;0,000375737822282996
10,4003135;0,126952070908091;0,005;-1,34;-6,38982724102389;6,22590624520867E-05;0,000248247642096211
10,49920725;0,128172763897592;0,01;-1,9;-4,67099006248298;7,3626309394119E-05;0,00031050924910466
10,600404;0,129393456887093;0,01;-2,27;-2,5219335133299;9,75887209864533E-05;0,000292425887395769
10,700039;0,130614149876594;0,01;-2,41;-0,123117302342236;9,16416421457901E-05;0,000373437896057022
10,8015135;0,131834842866095;0,005;-2,29;2,36931511772287;8,15516055646607E-05;0,00037808544418159
10,90068725;0,133055535855595;0,005;-1,94;4,49158605329278;0,000110372083416674;0,000462706505116393
11,001277;0,134276228845096;0,01;-1,39;6,19904582587279;0,000142737474281307;0,000440802820467782
11,1009365;0,135496921834597;0,01;-0,7;7,32076798899721;0,0001574215343747;0,000365587569765724
11,2006985;0,136717614824098;0,01;0,07;7,6844363922023;0,000134415373041733;0,000350633284512351
11,3000365;0,137938307813599;0,01;0,83;7,18774153395776;9,1918371804619E-05;0,000382250278381072
11,4012885;0,1391590008031;0,01;1,51;5,91433344027161;9,04915340566109E-05;0,000461363577197045
11,50076575;0,140379693792601;0,01;2,02;4,06763066445398;8,1732912491652E-05;0,000387306258814744
11,6006165;0,141600386782102;0,005;2,32;1,80277854099749;0,000109266152711905;0,000400582777939685
11,7004965;0,142821079771602;0,01;2,38;-0,717523502372474;0,000129590550420755;0,000414389389807147
11,799379;0,144041772761103;0,01;2,18;-3,06551439974089;0,000126287287312262;0,000429608075764617
11,900916;0,145262465750604;0,015;1,76;-5,10451575234596;0,000117138784412396;0,000374360966945484
12,0000885;0,146483158740105;0,01;1,16;-6,70518676420424;0,000118511556502929;0,000325393318053832
12,10051475;0,147703851729606;0,01;0,42;-7,48893699465972;0,000136179123503514;0,000371346885007745
12,20040125;0,148924544719107;0,01;-0,34;-7,52942554217967;0,00014777624140771;0,000497540703030264
12,29972125;0,150145237708608;0,01;-1,08;-6,84101912432585;0,000123406747877299;0,000460589798905307
12,40102;0,151365930698109;0,01;-1,71;-5,32063237594616;9,92780867048587E-05;0,000405357755653358
12,500076;0,152586623687609;0,005;-2,15;-3,32197848513381;0,000117144695555076;0,000313342843156162
12,6008985;0,15380731667711;0,01;-2,37;-0,983927247458744;0,000162224082973082;0,000359746039571351
12,70058;0,155028009666611;0,01;-2,35;1,41869511857597;0,00018868680105525;0,000362378855048116
12,79952425;0,156248702656112;0,005;-2,09;3,67422351479384;0,000165301896145973;0,00036874809858194
12,9006985;0,157469395645613;0,01;-1,61;5,62150845203889;0,000162076226686881;0,000423930293937385
12,999493;0,158690088635114;0,015;-0,97;6,94352743622211;0,000185030925955433;0,000576317226635656
13,10057475;0,159910781624615;0,01;-0,22;7,60203473877834;0,000169394753402549;0,000499212879354999
13,200796;0,161131474614116;0,01;0,56;7,43661614983159;0,000136327366891094;0,00048490509824265
13,29944475;0,162352167603616;0,005;1,26;6,4067112226824;0,000123385584342444;0,000358196683489571
13,401284;0,163572860593117;0,01;1,84;4,77215090225266;0,000172326130159162;0,000475900881029778
13,499078;0,164793553582618;0,005;2,22;2,65572035154412;0,000195301577463791;0,000480047319693455
13,60078175;0,166014246572119;0,01;2,36;0,178612488769115;0,000161207789403864;0,000405634477839188
13,700816;0,16723493956162;0,01;2,26;-2,15366603130127;0,000109633452136634;0,000443170278696502
13,80065275;0,168455632551121;0,01;1,93;-4,40278269464829;6,28315951066127E-05;0,000406617948499582
13,900623;0,169676325540622;0,01;1,38;-6,17029630178266;6,91341735056434E-05;0,000562788263605973
14,00010125;0,170897018530123;0,01;0,7;-7,1882907454731;9,9853276010741E-05;0,000482430513070125
14,10082575;0,172117711519623;0,01;-0,06;-7,56554897384455;0,000134970996540073;0,000403688108191686
14,1997;0,173338404509124;0,01;-0,81;-7,11872638716661;0,000122759705680304;0,00042236493965807
14,300563;0,174559097498625;0,015;-1,48;-5,90062358188828;9,14855820006329E-05;0,000514292089248014
14,401356;0,175779790488126;0,01;-2;-4,08269208071259;9,80873434330779E-05;0,000541108978189222
14,50060075;0,177000483477627;0,01;-2,3;-1,91469196720252;0,000125509019242366;0,000504961206298415
14,599998;0,178221176467128;0,005;-2,38;0,484876493162644;0,000126543289859412;0,000507761919151696
14,70056725;0,179441869456629;0,01;-2,2;2,91102591451754;0,000109381316119474;0,00048816516741348
14,800063;0,18066256244613;0,01;-1,8;4,94443790174794;0,000130331463954872;0,000547616430366769
14,9004555;0,18188325543563;0,01;-1,21;6,50761796679687;0,000134874409514899;0,000443622909314415
14,99999375;0,183103948425131;0,01;-0,5;7,39907955313202;0,000134280745459416;0,000521585264559854
15,101676;0,184324641414632;0,015;0,28;7,51961132302266;0,000139562691465663;0,000521897815294945
15,20069625;0,185545334404133;0,01;1,01;6,8090206405394;0,00017829197220721;0,000548101571522123
15,29998725;0,186766027393634;0,01;1,63;5,41209861256013;0,000177376203933953;0,000500497428201505
15,40068475;0,187986720383135;0,01;2,09;3,43076881982542;0,000155005923125785;0,000396206015450067
15,50057575;0,189207413372636;0,015;2,32;1,15135138251927;0,000160697784084255;0,000470682622915285
15,6004835;0,190428106362137;0,01;2,32;-1,26037835820695;0,00018520140002221;0,000497771445344181
15,699903;0,191648799351637;0,01;2,07;-3,57785911465592;0,000158279475082485;0,000574436314486214
15,80082275;0,192869492341138;0,005;1,6;-5,54644246138878;0,000103490088983189;0,000471993494655567
15,90044475;0,194090185330639;0,005;0,96;-6,90045380046176;8,57132906421137E-05;0,00044153538965055
16,00071925;0,19531087832014;0,01;0,22;-7,47600830367815;0,000147998382299092;0,000379235323596981
16,10108425;0,196531571309641;0,005;-0,54;-7,31008567475712;0,000201756064009403;0,000448799396350367
16,200366;0,197752264299142;0,01;-1,24;-6,44427202443408;0,000180991336239975;0,000569655125215276
16,29972475;0,198972957288643;0,005;-1,82;-4,81711040945108;0,000101055209725766;0,000577963307245804
16,40007975;0,200193650278144;0,01;-2,2;-2,68978836263129;3,1403087662419E-05;0,000507955111137245
16,5007035;0,201414343267644;0,01;-2,36;-0,386223440116894;1,34861107949268E-05;0,000422456546676314
16,600195;0,202635036257145;0,005;-2,28;1,98580974975381;2,6443194683899E-05;0,000397308312782433
16,7008;0,203855729246646;0,005;-1,96;4,25640140865589;9,55337596872267E-05;0,000480831841169413
16,80039975;0,205076422236147;0,01;-1,43;5,98972035537712;0,000151190451657401;0,000586925370762556
16,90093375;0,206297115225648;0,01;-0,76;7,08779082385708;0,000167112146600438;0,000561066054054344
17,00082125;0,207517808215149;0,01;-0,01;7,53065711557073;0,000160249236713321;0,00054638054569363
17,100123;0,20873850120465;0,01;0,74;7,15361461070551;0,000137561425163131;0,000539570789758038
17,20088425;0,209959194194151;0,005;1,42;5,94223625154503;0,000136333222733577;0,000513045861943435
17,29992;0,211179887183651;0,005;1,93;4,17929643331036;0,000151227592465392;0,000481408123027836
17,399943;0,212400580173152;0,01;2,25;2,05018224546771;0,000196483814967432;0,000435893681486966
17,500481;0,213621273162653;0,01;2,34;-0,398104416914973;0,000234315400137944;0,000536815010556725
17,6010025;0,214841966152154;0,005;2,17;-2,81462853949891;0,00023861253034387;0,000502776226763022
17,700363;0,216062659141655;0,005;1,78;-4,83163752342466;0,000270408146838128;0,000464032466337458
17,79970125;0,217283352131156;0,005;1,21;-6,38597639960939;0,000311523012316215;0,000539332311394939
17,900503;0,218504045120657;0,005;0,5;-7,30487548173043;0,000284168456000096;0,000577384944904293
18,00096125;0,219724738110158;0,005;-0,26;-7,45203813526364;0,000179102013976787;0,0006024273372103
18,100418;0,220945431099658;0,01;-0,99;-6,83734802475383;7,0695643319768E-05;0,000464981214452531
18,19986775;0,222166124089159;0,01;-1,62;-5,40811773585371;5,56515086976552E-05;0,000492424125537471
18,300539;0,22338681707866;0,005;-2,07;-3,48760848941178;8,70163411410187E-05;0,000532026312415794
18,39977625;0,224607510068161;0,005;-2,32;-1,26763049553649;0,000104295504966017;0,000589015419289485
18,50028575;0,225828203057662;0,01;-2,32;1,19536606970776;0,000123851220968853;0,000512358585116617
18,600714;0,227048896047163;0,005;-2,08;3,44412971115288;0,000128204616883334;0,000550556374170118
18,70082225;0,228269589036664;0,01;-1,63;5,34401213305613;0,000139224311054769;0,0005792979371464
18,79951375;0,229490282026165;0,005;-1,02;6,70157429646335;0,000116036821870412;0,000568763494730713
18,90042625;0,230710975015665;0,01;-0,29;7,37003558427971;0,000103849863097326;0,00054773081508778
19,00036275;0,231931668005166;0,005;0,46;7,32402685148804;9,81424194400983E-05;0,000525217238017764
19,09974275;0,233152360994667;0,005;1,17;6,45758661684189;0,000114577473584962;0,000600412054549727
19,2004015;0,234373053984168;0,005;1,75;4,87908919327922;0,000133460583753787;0,000575288045131335
19,30034025;0,235593746973669;0,005;2,15;2,85021907638912;0,000131019991761823;0,000589358806610107
19,40084525;0,23681443996317;0,005;2,32;0,484689420837688;9,4371682841895E-05;0,000595616708428355
19,50000525;0,238035132952671;0,005;2,25;-1,89197633849439;6,58228455359862E-05;0,000669211549768477
19,6002835;0,239255825942172;0,01;1,94;-4,12430353234261;7,50356371567744E-05;0,000595730262151812
19,6994035;0,240476518931672;0,01;1,43;-5,87512168221874;9,2632717330573E-05;0,000549230102072269
19,80060725;0,241697211921173;0,005;0,76;-7,00269990134088;7,91176959289352E-05;0,000475049521045436
19,900858;0,242917904910674;0,005;0,02;-7,42648295675282;9,08225595413024E-05;0,000604115744890157
20,001239;0,244138597900175;0,01;-0,73;-7,07941783730383;0,000136609980789804;0,000608076398805486
20,101417;0,245359290889676;0,005;-1,4;-5,95640207650577;0,000203450252801748;0,000601863645861596
20,200839;0,246579983879177;0,005;-1,92;-4,22937597367312;0,000209647423046881;0,000624814865701536
20,29981925;0,247800676868678;0,01;-2,24;-2,12251951274945;0,000163012456033031;0,000689034954595231
20,40031625;0,249021369858179;0,01;-2,34;0,268010689773338;0,000116202274081461;0,000643694926886525
20,49942;0,250242062847679;0,005;-2,19;2,60000063015885;9,32042642964523E-05;0,000584172497063487
20,599498;0,25146275583718;0,005;-1,82;4,645354416236;0,000119974581504179;0,000619022764915688
20,69960725;0,252683448826681;0,01;-1,26;6,27002297870434;0,000174574683996715;0,000635597076913418
20,800323;0,253904141816182;0,01;-0,56;7,22078327593413;0,000244994089381028;0,000586218544568796
20,90045975;0,255124834805683;0,01;0,19;7,40695242760562;0,00025494746721855;0,000586971799014444
21,00012475;0,256345527795184;0,005;0,92;6,79849371343464;0,000202066166589827;0,000590852402158104
21,1006355;0,257566220784685;0,005;1,55;5,48572493590801;0,000138467666856504;0,000722992934338905
21,20044625;0,258786913774186;0,01;2,02;3,60206543469289;0,000108192010652816;0,000683904889832767
21,30094525;0,260007606763686;0;2,27;1,33703591220812;0,00010098083208174;0,00073476512071003
21,400118;0,261228299753187;0,01;2,29;-1,02601143330225;9,5178854979627E-05;0,00063615397680009
21,50114425;0,262448992742688;0,005;2,06;-3,36559034133849;8,58502557787039E-05;0,000645250781488753
21,6003555;0,263669685732189;0,005;1,62;-5,2447020072357;8,0415924848501E-05;0,000649064498296831
21,70092425;0,26489037872169;0,005;1,01;-6,62163193317969;8,79090686619222E-05;0,00056526613091992
21,799958;0,266111071711191;0,005;0,3;-7,33357630871927;0,00011376014713538;0,000687142695443202
21,89996475;0,267331764700692;0,005;-0,45;-7,27670634869991;0,000164157660339876;0,00076911968357465
22,00063925;0,268552457690193;0,005;-1,16;-6,44049206915843;0,000204509855392823;0,000856687144984453
22,10001475;0,269773150679693;0,005;-1,74;-4,91200645780795;0,000203100381906676;0,000726845797708066
22,20061375;0,270993843669194;0,01;-2,14;-2,83641964144574;0,000176189515511753;0,000607625950303455
22,30001725;0,272214536658695;0,01;-2,31;-0,56604750562406;0,000166103997106179;0,000673224347285784
22,400878;0,273435229648196;0,01;-2,25;1,75671927429353;0,000164936899899719;0,000751927300704757
22,500665;0,274655922637697;0,01;-1,96;3,92613066157656;0,000142584449668586;0,000763329603487893
22,59985575;0,275876615627198;0,005;-1,47;5,71951512300795;0,000104114461088611;0,000646059862230582
22,6997815;0,277097308616699;0,005;-0,82;6,91215569371934;0,000125530332237213;0,000596076949549056
22,800819;0,2783180016062;0,01;-0,08;7,3391752730985;0,00021605336498712;0,000622102047280299
22,90144075;0,2795386945957;0,005;0,66;7,01782435714837;0,000293039743496159;0,000693806817562673
23,00012725;0,280759387585201;0,005;1,32;6,03092389665097;0,000305547302919501;0,0006888414457545
23,10086725;0,281980080574702;0,005;1,86;4,33030335187177;0,000287016314513227;0,000803605532096166
23,20052475;0,283200773564203;0,01;2,19;2,20762397031676;0,000253440922456854;0,00077049989279438
23,30125625;0,284421466553704;0,005;2,3;-0,171072483405977;0,000192166349235007;0,00082206980754045
23,4003195;0,285642159543205;0,005;2,16;-2,52394105786657;0,000145767457267585;0,000649977722761026
23,50146725;0,286862852532706;0,005;1,79;-4,62006166340101;0,000115182472686232;0,000688962113773572
23,600374;0,288083545522207;0,01;1,24;-6,18698614570943;0,000153367312526033;0,000677738146652788
23,70010425;0,289304238511707;0,01;0,56;-7,08735899110888;0,000185599429915877;0,00075021818384842
23,80066725;0,290524931501208;0,01;-0,18;-7,30328369592455;0,000215753975698917;0,000719004935223456
23,89999575;0,291745624490709;0,01;-0,9;-6,8016016631663;0,000172766863761718;0,000813726891007801
24,000818;0,29296631748021;0,005;-1,54;-5,47206397534576;0,000114039154564485;0,000811951545439847
24,10072525;0,294187010469711;0,005;-2;-3,60891503176806;7,44233309565002E-05;0,000840747272717199
24,19994725;0,295407703459212;0,01;-2,26;-1,46845078018323;9,70200167496202E-05;0,000738668896130836
24,30081375;0,296628396448713;0,01;-2,29;0,912233738644499;0,000117552265480026;0,000784408173326743
24,400466;0,297849089438214;0,005;-2,08;3,1445661528154;0,00010574092208562;0,000761280327646759
24,50074475;0,299069782427714;0,01;-1,66;5,10514034082194;7,34841370714105E-05;0,000781716745619549
24,60046475;0,300290475417215;0,01;-1,06;6,54399781043118;4,52140142530233E-05;0,000725320971000159
24,70082475;0,301511168406716;0,005;-0,35;7,2146981393461;4,51875478776551E-05;0,000774607041415384
24,80009925;0,302731861396217;0,01;0,38;7,20825692130779;4,20894537311619E-05;0,000755607615502452
24,90064725;0,303952554385718;0,005;1,09;6,48144307406605;4,32586508505084E-05;0,000845888768179845
25,00055825;0,305173247375219;0,005;1,68;4,9702126374902;4,87254893289526E-05;0,00089489165375919
25,09945375;0,30639394036472;0,01;2,08;2,97398435436925;8,38166732367207E-05;0,000866994982138799
25,20054075;0,307614633354221;0,01;2,27;0,678238519533343;0,000127286233060219;0,000758615467947727
25,29993925;0,308835326343721;0,005;2,22;-1,64921642656688;0,000153401365490591;0,000790534048166533
25,39988;0,310056019333222;0,01;1,94;-3,78776705430263;0,00015061783156878;0,000898187138969705
25,500323;0,311276712322723;0,005;1,46;-5,60081441565944;0,000112631068067063;0,000982755045952983
25,600058;0,312497405312224;0,01;0,82;-6,84710708636243;6,76374650796653E-05;0,000898782659318287
25,70033875;0,313718098301725;0,005;0,09;-7,28543860485149;3,45313856182031E-05;0,000856212244827745
25,800458;0,314938791291226;0,005;-0,64;-7,01008533518695;4,15664704268053E-05;0,000864914618619347
25,90000525;0,316159484280727;0,005;-1,31;-6,00353393279415;6,29119545131653E-05;0,000948521031539443
26,00059375;0,317380177270228;0,01;-1,84;-4,34524501283154;7,42438085818123E-05;0,000864941856208273
26,0995255;0,318600870259728;0,005;-2,18;-2,27481825593538;5,49020176546026E-05;0,000899279512158607
26,2;0,319821563249229;0,01;-2,29;0,0499210220699893;6,24549663891883E-05;0,000889676576153326
26,300461;0,32104225623873;0,01;-2,17;2,34588060311732;6,84591000871649E-05;0,000923122780971087
26,40063375;0,322262949228231;0,005;-1,82;4,41745174350954;6,40204865690937E-05;0,0009183166259031
26,50000475;0,323483642217732;0,005;-1,29;6,02083578906984;6,95375241750222E-05;0,00090225579865359
26,59983625;0,324704335207233;0,01;-0,62;7,03152428772084;0,000122410398249401;0,000902968041277458
26,700458;0,325925028196734;0,005;0,12;7,26953500631383;0,000191436799144075;0,000869444715103869
26,80066475;0,327145721186235;0,005;0,84;6,7146770618497;0,000206866707940518;0,000879158514552753
26,899883;0,328366414175735;0,01;1,46;5,52286723579689;0,000171739146965318;0,000956619276086928
27,00010075;0,329587107165236;0;1,94;3,78786245905687;0,000133064179984832;0,00105485562216434
27,1007555;0,330807800154737;0,01;2,22;1,58612779476179;0,000116017906213835;0,00104773243069051
27,20053275;0,332028493144238;0,01;2,26;-0,794256292953551;9,16111283938409E-05;0,000991140755870517
27,300781;0,333249186133739;0,005;2,06;-3,10746474629509;9,16788487161772E-05;0,00090454193868991
27,40045925;0,33446987912324;0,01;1,64;-5,00203246694052;0,000114260660250902;0,000980038485053549
27,50056475;0,335690572112741;0,01;1,06;-6,41821913289461;0,00016511765083554;0,00108933537271819
27,600018;0,336911265102242;0,005;0,36;-7,21637604888357;0,000205810486134459;0,00107909432624503
27,70008075;0,338131958091742;0,005;-0,38;-7,16265821638653;0,000229859680923799;0,00102935514096152
27,80112475;0,339352651081243;0,005;-1,08;-6,37101015289548;0,000223866550470427;0,000963846491715136
