Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
0;0;-0,395;-0,04;0,0325000208422056
0,10053025000002;0,019530950165564;-0,47;-0,14;0,0327663875574755
0,20046825;0,0390619003311281;-0,49;-0,23;0,0129543056613521
0,29991425;0,0585928504966921;-0,48;-0,3;0,0018315189016194
0,400698750000004;0,0781238006622562;-0,435;-0,34;0,00304831622313139
0,499819250000002;0,0976547508278202;-0,315;-0,34;0,00343062084420283
0,600092500000017;0,117185700993384;-0,17;-0,31;0,00234456563877283
0,700560750000022;0,136716651158948;0;-0,25;0,00156744364135546
0,799690249999998;0,156247601324512;0,17;-0,17;0,00214187175334247
0,899861750000014;0,175778551490076;0,32;-0,06;0,00310522683879785
1,00071725000001;0,19530950165564;0,445;0,05;0,00309502652713231
1,1005605;0,214840451821204;0,535;0,15;0,00242610402722705
1,20027525;0,234371401986768;0,57;0,25;0,00236200864303082
1,30067375000002;0,253902352152333;0,57;0,32;0,00320172492872205
1,39979375000001;0,273433302317897;0,54;0,36;0,00407980789516803
1,49992175;0,292964252483461;0,43;0,38;0,00321283873011893
1,60053350000001;0,312495202649025;0,28;0,36;0,00258080041348785
1,70120075;0,332026152814589;0,105;0,3;0,00311946641084246
1,80115575000002;0,351557102980153;-0,0600000000000001;0,22;0,00540198053333694
1,90084050000002;0,371088053145717;-0,215;0,12;0,00702437810730516
2,00177875;0,390619003311281;-0,35;0,01;0,00599597368324012
2,09963375000001;0,410149953476845;-0,435;-0,1;0,00437721804269872
2,20093450000002;0,429680903642409;-0,485;-0,19;0,00332107975668178
2,30085925;0,449211853807973;-0,485;-0,27;0,112936415469139
2,39989875000001;0,468742803973537;-0,47;-0,32;0,329565963201356
2,5003815;0,488273754139101;-0,375;-0,34;0,455586770423373
2,59958175;0,507804704304665;-0,24;-0,33;0,351819189568809
2,70021075;0,527335654470229;-0,0750000000000002;-0,28;0,136162523787123
2,80105025;0,546866604635793;0,1;-0,21;0,0108992980237593
2,90025925;0,566397554801357;0,26;-0,11;0,00661369568124451
3,00041250000001;0,585928504966921;0,395;0;0,00678089477663351
3,10117450000001;0,605459455132485;0,505;0,1;0,00577760116199503
3,2005925;0,624990405298049;0,565;0,21;0,00342333882598949
3,30055025000001;0,644521355463613;0,57;0,29;0,00199271303445175
3,40122925;0,664052305629177;0,565;0,34;0,0020846369907372
3,50011025000001;0,683583255794741;0,485;0,38;0,00264164331114681
