Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;zeiliche Ableitung w_1 / rad/s;FFT fft / rad
6,10096775;4,76539753824121;0,005;0,01;0,0999370842474073;0,00248309456724293
6,20046500000001;4,84351880935992;0,005;0,02;0,050334962082749;0,00241109645184205
6,30028874999999;4,92164008047863;0,005;0,02;0;0,00192799799296321
6,40102925000002;4,99976135159733;0,01;0,02;0;0,000966628443221657
6,50044375000004;;0,005;0,02;0;
6,60062500000004;;0,005;0,02;-0,0504219385903215;
6,70012600000001;;0,005;0,01;-0,0999961608297704;
6,80064300000004;;0,005;0;-0,0495911237164736;
6,90054875000004;;0,005;0;-0,0501171270910121;
7,0003615;;0,005;-0,01;-0,0501832884114636;
7,10053150000005;;0,005;-0,01;-0,0499039343659259;
7,2007165;;0,005;-0,02;-0,049737157052388;
7,30021925;;0,005;-0,02;0;
7,40038200000004;;0,01;-0,02;0;
7,50086700000003;;0,005;-0,02;0;
7,60010525000001;;0,01;-0,02;0,0494371491638872;
7,700605;;0,005;-0,01;0,0496766902604327;
7,80080350000003;;0,005;-0,01;0;
7,900643;;0,005;-0,01;0,0505290994881257;
7,99989025000002;;0,01;0;0,0505782496243763;
8,09992475000001;;0,005;0;0;
8,20041950000001;;0,005;0;0;
8,30048850000003;;0,01;0;0;
8,40122500000001;;0,005;0;0;
8,50072500000005;;0,005;0;0;
8,5997165;;0,005;0;0;
8,70016500000003;;0,005;0;0;
8,80168600000002;;0,005;0;0;
8,89971650000001;;0,005;0;0;
8,99998150000005;;0,005;0;0;
9,10011775000004;;0,005;0;0;
9,20070425;;0,005;0;0;
9,29984775000003;;0,01;0;0;
9,40066300000001;;0,005;0;0;
9,49989900000003;;0,01;0;0;
9,60002500000002;;0,01;0;0;
9,70046300000001;;0,005;0;;
