Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
0;0;0,32;0;0,0678182830017196
0,100338499999999;0,00488276767424473;0,32;0;0,0775955719179256
0,201242000000001;0,00976553534848945;0,32;0;0,0393184605772822
0,300523999999999;0,0146483030227342;0,315;0;0,0110028410908254
0,4002765;0,0195310706969789;0,32;0;0,00210611545440436
0,50028575;0,0244138383712236;0,365;0;0,00161130377696746
0,600324000000001;0,0292966060454684;0,46;0;0,00155864942631647
0,701043000000002;0,0341793737197131;0,53;0,01;0,00109628488534038
0,801200000000001;0,0390621413939578;0,565;0,01;0,00120416665820976
0,90024;0,0439449090682025;0,57;0,01;0,00104733999411816
1,000244;0,0488276767424473;0,565;0,02;0,000667966563299789
1,1008205;0,053710444416692;0,53;0,03;0,000829991666629162
1,2009205;0,0585932120909367;0,435;0,03;0,000581985791463992
1,29983475;0,0634759797651814;0,32;0,04;0,000764598453375454
1,40080625;0,0683587474394262;0,185;0,04;0,000606113344275972
1,49981475;0,0732415151136709;0,0449999999999999;0,03;0,000838401515934248
1,60033625;0,0781242827879156;-0,085;0,01;0,000943600046779295
1,699404;0,0830070504621603;-0,21;0;0,000894416866104152
1,80010175;0,0878898181364051;-0,325;-0,03;0,000699292125900242
1,900583;0,0927725858106498;-0,41;-0,05;0,000448597139925849
1,999942;0,0976553534848945;-0,465;-0,08;0,000403111345381629
2,10076725;0,102538121159139;-0,485;-0,11;0,000512642343649624
2,20028075;0,107420888833384;-0,49;-0,14;0,000840626502057708
2,29978;0,112303656507629;-0,48;-0,15;0,000703703754127955
2,40014175;0,117186424181873;-0,425;-0,17;0,000533455540547131
2,500157;0,122069191856118;-0,32;-0,17;0,000404076582947472
2,6004165;0,126951959530363;-0,2;-0,16;0,000489827335862188
2,699342;0,131834727204608;-0,0750000000000002;-0,15;0,000576686030140783
2,79974625;0,136717494878852;0,0600000000000001;-0,11;0,000399459353559352
2,8999205;0,141600262553097;0,2;-0,07;0,000499031391879302
2,99996725;0,146483030227342;0,325;-0,03;0,000506658345925746
3,10054175;0,151365797901586;0,43;0,01;0,000747441264124429
3,19954;0,156248565575831;0,51;0,05;0,000531830745821809
3,30040625;0,161131333250076;0,555;0,09;0,000493902035147933
3,399785;0,166014100924321;0,575;0,11;0,000321099505577385
3,50003275;0,170896868598565;0,565;0,13;0,000400940211331617
3,600842;0,17577963627281;0,555;0,13;0,000556877234779569
3,700442;0,180662403947055;0,47;0,13;0,000511695222486863
3,8001815;0,1855451716213;0,355;0,11;0,000484794868960124
3,90086825;0,190427939295544;0,24;0,08;0,000358345190408531
3,99978;0,195310706969789;0,0950000000000002;0,05;0,000319623722464001
4,099804;0,200193474644034;-0,0449999999999999;0;0,00053693440644332
4,19999475;0,205076242318278;-0,17;-0,05;0,000649054513750291
4,300876;0,209959009992523;-0,285;-0,09;0,000725318256449245
4,400822;0,214841777666768;-0,385;-0,13;0,000465423737102199
4,499804;0,219724545341013;-0,455;-0,17;0,000421678085700065
4,60124925;0,224607313015257;-0,485;-0,19;0,000352654803021322
4,69990625;0,229490080689502;-0,485;-0,2;0,000546888737217806
4,79990625;0,234372848363747;-0,485;-0,2;0,000514628536728061
4,90018175;0,239255616037992;-0,445;-0,19;0,000563689622143526
5,001097;0,244138383712236;-0,355;-0,17;0,000570989357536752
5,100284;0,249021151386481;-0,245;-0,14;0,0004889118699825
5,200562;0,253903919060726;-0,11;-0,11;0,000719935870511486
5,300663;0,25878668673497;0,0249999999999999;-0,06;0,000574464162414574
5,400196;0,263669454409215;0,155;-0,02;0,000797133602240676
5,50125475;0,26855222208346;0,29;0,02;0,000478340948784992
5,60046625;0,273434989757705;0,395;0,05;0,000557917772277389
5,70021275;0,278317757431949;0,485;0,09;0,000526637032602234
5,800462;0,283200525106194;0,545;0,11;0,000719092063205494
5,90018475;0,288083292780439;0,57;0,12;0,000782279094335731
6,00023475;0,292966060454684;0,565;0,12;0,000532981408582403
6,100322;0,297848828128928;0,555;0,11;0,000730216018920135
6,1993165;0,302731595803173;0,51;0,09;0,000563434391335763
6,29972475;0,307614363477418;0,4;0,07;0,00089780136013155
6,400583;0,312497131151662;0,275;0,04;0,000763469612939312
6,499784;0,317379898825907;0,145;0,01;0,00110070386730406
6,59988625;0,322262666500152;0,00499999999999989;-0,03;0,00113476360897877
6,70046625;0,327145434174397;-0,125;-0,06;0,00111069986064058
6,799522;0,332028201848641;-0,25;-0,09;0,00115721028433722
6,9002185;0,336910969522886;-0,35;-0,12;0,000978187630453391
6,99971475;0,341793737197131;-0,43;-0,14;0,00159828845198481
7,10023275;0,346676504871376;-0,475;-0,15;0,00145247289378267
7,19952;0,35155927254562;-0,485;-0,16;0,00191817093040129
7,301182;0,356442040219865;-0,485;-0,16;0,00184619181387553
7,4005565;0,36132480789411;-0,465;-0,15;0,00162931551036636
7,499723;0,366207575568354;-0,39;-0,14;0,00291893301948104
7,60056625;0,371090343242599;-0,285;-0,12;0,00300012265478924
7,70062575;0,375973110916844;-0,16;-0,09;0,00445245425870555
7,800442;0,380855878591089;-0,0300000000000002;-0,07;0,0250581923349271
7,899823;0,385738646265333;0,105;-0,04;0,0877740637268516
8,0007405;0,390621413939578;0,245;-0,01;0,170258355099366
8,100003;0,395504181613823;0,355;0,02;0,208351703822303
8,2004205;0,400386949288068;0,455;0,05;0,164367341912598
8,299983;0,405269716962312;0,53;0,07;0,0826223375892309
8,401142;0,410152484636557;0,565;0,08;0,0232256943266355
8,50028625;0,415035252310802;0,575;0,09;0,00477162349575314
8,60134;0,419918019985046;0,565;0,09;0,00356429577700187
8,700079;0,424800787659291;0,53;0,09;0,00334293166727499
8,8008385;0,429683555333536;0,44;0,07;0,00305045890642824
8,90044075;0,434566323007781;0,325;0,05;0,0024377592618172
9,00008;0,439449090682025;0,195;0,03;0,00206392166726098
9,10057475;0,44433185835627;0,0550000000000002;0,01;0,00143668414505144
9,2003285;0,449214626030515;-0,0800000000000001;-0,03;0,00171239798052472
9,299263;0,454097393704759;-0,205;-0,05;0,0015076883072663
9,39988725;0,458980161379004;-0,315;-0,08;0,00175768100822819
9,5005585;0,463862929053249;-0,405;-0,11;0,00162864655927727
9,5997385;0,468745696727494;-0,46;-0,14;0,00150119354448038
9,7007055;0,473628464401738;-0,49;-0,15;0,00172395939636892
9,800384;0,478511232075983;-0,48;-0,16;0,00160261182892467
9,899697;0,483393999750228;-0,48;-0,17;0,00175400912451785
9,99999475;0,488276767424473;-0,425;-0,16;0,00142947831021644
10,10184925;0,493159535098717;-0,325;-0,15;0,00167177609802325
10,200025;0,498042302772962;-0,21;-0,13;0,00156981535449598
10,3003785;0,502925070447207;-0,0750000000000002;-0,1;0,00173054888612063
10,4002085;0,507807838121451;0,0600000000000001;-0,07;0,00145895593191144
10,50074;0,512690605795696;0,195;-0,03;0,00145028725240631
10,59974575;0,517573373469941;0,32;0;0,00148686446391524
10,699876;0,522456141144186;0,425;0,03;0,00144790675962405
10,800703;0,52733890881843;0,505;0,06;0,00175870231883778
10,89975475;0,532221676492675;0,56;0,09;0,0015157173215
11,000837;0,53710444416692;0,575;0,1;0,00154358907836769
11,0999535;0,541987211841165;0,565;0,11;0,00133309920077927
11,20052625;0,546869979515409;0,56;0,11;0,0015419668919912
11,299779;0,551752747189654;0,485;0,09;0,00113987255408921
11,40078175;0,556635514863899;0,37;0,08;0,000900855630093885
11,50026;0,561518282538144;0,245;0,05;0,000524619348876604
11,60085475;0,566401050212388;0,11;0,02;0,000541552365394358
11,70098175;0,571283817886633;-0,0300000000000002;-0,01;0,000532790069408599
11,8001385;0,576166585560878;-0,165;-0,05;0,000457718316304208
11,900063;0,581049353235122;-0,275;-0,08;0,000584663071086956
12,000682;0,585932120909367;-0,37;-0,11;0,000445534660766608
12,100376;0,590814888583612;-0,445;-0,14;0,000348459893718129
12,20128625;0,595697656257857;-0,48;-0,16;0,000389149438338015
12,301064;0,600580423932101;-0,485;-0,17;0,000522947261687788
12,400162;0,605463191606346;-0,48;-0,17;0,000627976524251379
12,50092;0,610345959280591;-0,45;-0,17;0,000510659565958654
12,60010175;0,615228726954835;-0,37;-0,15;0,000357621392974407
12,700124;0,62011149462908;-0,26;-0,13;0,00025711231179006
12,801;0,624994262303325;-0,135;-0,11;0,000286470762933354
12,900184;0,62987702997757;0;-0,07;0,000243754479614453
13,001076;0,634759797651814;0,14;-0,03;0,000256130713937188
13,102304;0,639642565326059;0,28;0;0,000193176697455411
13,20134575;0,644525333000304;0,385;0,03;0,000289591555475569
13,30048125;0,649408100674548;0,475;0,06;0,000357299830047882
13,4004;0,654290868348793;0,54;0,08;0,000368175501943254
13,500864;0,659173636023038;0,57;0,1;0,00044746059065675
13,599902;0,664056403697283;0,575;0,11;0,000534954902101018
13,700022;0,668939171371527;0,57;0,11;0,000640590305551499
13,80094175;0,673821939045772;0,52;0,09;0,000637709500471475
13,90018125;0,678704706720017;0,42;0,08;0,000696951623495985
14,000304;0,683587474394262;0,295;0,05;0,000646099474029277
14,10078475;0,688470242068506;0,165;0,03;0,000572074663081244
14,2006405;0,693353009742751;0,0249999999999999;-0,01;0,00043789939099416
14,300596;0,698235777416996;-0,11;-0,04;0,000446509860417252
14,4003855;0,70311854509124;-0,235;-0,07;0,00044553321455339
14,49984625;0,708001312765485;-0,34;-0,11;0,000483701041087741
14,60116075;0,71288408043973;-0,425;-0,13;0,000476006295796697
14,70114;0,717766848113975;-0,475;-0,15;0,000372198696023877
14,800743;0,722649615788219;-0,485;-0,16;0,000247904846841789
14,900464;0,727532383462464;-0,485;-0,17;0,000114669823176526
14,999639;0,732415151136709;-0,475;-0,17;0,000132624047002925
15,09992925;0,737297918810954;-0,4;-0,15;0,000262757291956006
15,20084925;0,742180686485198;-0,3;-0,14;0,000393315142527403
15,299882;0,747063454159443;-0,175;-0,11;0,000471636485082438
15,40080075;0,751946221833688;-0,04;-0,08;0,000507065984363986
15,5010365;0,756828989507933;0,0950000000000002;-0,05;0,000581426097264116
15,60026175;0,761711757182177;0,225;-0,02;0,000531285678389994
15,70120075;0,766594524856422;0,345;0,01;0,000341317043405678
15,80086475;0,771477292530667;0,45;0,05;0,000158444005008174
15,9007405;0,776360060204911;0,52;0,07;9,36587210389522E-05
16,00006475;0,781242827879156;0,565;0,09;0,000120496680795423
16,100824;0,786125595553401;0,575;0,1;0,00011204489776332
16,20014075;0,791008363227646;0,565;0,1;0,000203960922189974
16,3012615;0,79589113090189;0,545;0,1;0,000240737827336561
16,40110125;0,800773898576135;0,455;0,09;0,000293882708977165
16,500239;0,80565666625038;0,34;0,07;0,000264921088410829
16,6011365;0,810539433924624;0,205;0,04;0,000256093325451714
16,700424;0,815422201598869;0,0700000000000003;0,01;0,00027544336131995
16,8001255;0,820304969273114;-0,0700000000000003;-0,03;0,000257647804515614
16,900824;0,825187736947359;-0,195;-0,06;0,000287505063636671
17,000662;0,830070504621603;-0,305;-0,09;0,000240621975327695
17,1000385;0,834953272295848;-0,4;-0,12;0,000253752913435782
17,199942;0,839836039970093;-0,455;-0,15;0,000338854426372816
17,300984;0,844718807644337;-0,485;-0,16;0,000447697111081003
17,4006185;0,849601575318582;-0,485;-0,17;0,000468802384941789
17,50094475;0,854484342992827;-0,485;-0,17;0,000410292265320155
17,600737;0,859367110667072;-0,425;-0,16;0,000376509692991214
17,70002625;0,864249878341316;-0,335;-0,15;0,000353485352296763
17,800682;0,869132646015561;-0,215;-0,12;0,000265065793664658
17,90026625;0,874015413689806;-0,085;-0,1;0,000177835981059736
18,000876;0,878898181364051;0,0550000000000002;-0,07;0,000215960918333336
18,10090475;0,883780949038295;0,185;-0,03;0,000401149263389189
18,2008565;0,88866371671254;0,31;0,01;0,000566589641199162
18,300096;0,893546484386785;0,42;0,04;0,000598363100552683
18,40038175;0,89842925206103;0,505;0,07;0,000712955173627963
18,5009565;0,903312019735274;0,555;0,09;0,000914304751250731
18,600862;0,908194787409519;0,58;0,1;0,00117045638362911
18,699802;0,913077555083764;0,57;0,11;0,00114819074317529
18,8008;0,917960322758008;0,56;0,11;0,00091410465732191
18,9003185;0,922843090432253;0,485;0,09;0,000554222503815821
19,0011405;0,927725858106498;0,375;0,07;0,000396177495476278
19,10106475;0,932608625780743;0,245;0,05;0,000413783424028697
19,200422;0,937491393454987;0,115;0,02;0,000462685884388109
19,300102;0,942374161129232;-0,0249999999999999;-0,01;0,000417623378375167
19,401044;0,947256928803477;-0,155;-0,05;0,000291963487192085
19,5008965;0,952139696477722;-0,275;-0,08;0,00020201473240216
19,600222;0,957022464151966;-0,37;-0,11;0,000167941148400927
19,70026175;0,961905231826211;-0,445;-0,14;0,000208172398382084
19,79998;0,966787999500456;-0,48;-0,15;0,00024633924678562
19,900842;0,9716707671747;-0,485;-0,17;0,000217942621048856
20,00032175;0,976553534848945;-0,475;-0,17;0,000192839600649409
20,10116475;0,98143630252319;-0,45;-0,17;0,000239790476974829
20,20018125;0,986319070197435;-0,36;-0,15;0,000265706459663976
