Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
0;0;-0,17;0,38;0,12084869532704
0,100460999999996;0,0195303176985843;-0,325;0,5;0,126704571980188
0,200175250000001;0,0390606353971686;-0,435;0,56;0,0549662606868057
0,300036750000004;0,0585909530957529;-0,485;0,54;0,0103903125527823
0,400659500000017;0,0781212707943372;-0,48;0,46;0,00566022853441846
0,499677750000018;0,0976515884929215;-0,45;0,3;0,00401542961102113
0,60081575000001;0,117181906191506;-0,33;0,12;0,00329513439181109
0,700193750000011;0,13671222389009;-0,165;-0,1;0,00342706349417774
0,800635749999998;0,156242541588674;0,0249999999999999;-0,3;0,00346559930045849
0,900795500000015;0,175772859287259;0,21;-0,48;0,00312360047963848
1,00007675000001;0,195303176985843;0,37;-0,61;0,00326824724839335
1,10089575000001;0,214833494684427;0,495;-0,68;0,00326513038777909
1,20090000000002;0,234363812383012;0,565;-0,68;0,00330407401531357
1,30197025000001;0,253894130081596;0,575;-0,6;0,00366782019343072
1,4004745;0,27342444778018;0,555;-0,46;0,00335176107460772
1,49981025;0,292954765478764;0,44;-0,28;0,00379961724921937
1,60101425000002;0,312485083177349;0,275;-0,07;0,0040434060251944
1,69981950000002;0,332015400875933;0,0899999999999999;0,14;0,00516699027486785
1,80073849999999;0,351545718574517;-0,105;0,33;0,00486599606490201
1,90060975;0,371076036273102;-0,265;0,47;0,00553551109874017
2,00067850000002;0,390606353971686;-0,395;0,55;0,00721431884739207
2,10157375;0,41013667167027;-0,47;0,56;0,00716924097729522
2,19987550000002;0,429666989368855;-0,485;0,5;0,00718370839499371
2,3004985;0,449197307067439;-0,48;0,37;0,0110335373977545
2,39995375000001;0,468727624766023;-0,38;0,19;0,0195720846302952
2,50049025000001;0,488257942464608;-0,235;-0,02;0,0698395217884941
2,59983575000001;0,507788260163192;-0,0550000000000002;-0,22;0,337318908474782
2,70023575000002;0,527318577861776;0,14;-0,42;0,707499358792714
2,80059224999999;0,54684889556036;0,305;-0,57;0,85142170491311
2,89957375;0,566379213258945;0,45;-0,66;0,587373634454616
3,00047850000001;0,585909530957529;0,54;-0,69;0,212293223000629
3,1003145;0,605439848656113;0,575;-0,64;0,0217299055194591
3,20083200000002;0,624970166354698;0,57;-0,52;0,0162356097942574
3,30065775;0,644500484053282;0,495;-0,35;0,0134741383246107
3,40005550000001;0,664030801751866;0,345;-0,15;0,00820649033438136
3,5010485;0,683561119450451;0,165;0,06;0,00631670872590548
3,59995775000002;0,703091437149035;-0,02;0,26;0,00701591017503818
3,70023850000001;0,722621754847619;-0,205;0,42;0,00632057873496058
3,80034650000002;0,742152072546203;-0,35;0,53;0,00454937371520785
3,89979025;0,761682390244788;-0,45;0,56;0,0041036239291162
4,00037575000002;0,781212707943372;-0,49;0,53;0,00523525955274164
4,1003355;0,800743025641956;-0,485;0,43;0,00463930606181602
4,20014975000001;0,820273343340541;-0,43;0,27;0,00401832687557569
4,30021375000001;0,839803661039125;-0,29;0,07;0,00395802183494674
4,40027375;0,859333978737709;-0,125;-0,14;0,00355185481650017
4,49937575000001;0,878864296436293;0,0600000000000001;-0,35;0,00299690098313414
4,60037675000001;0,898394614134878;0,245;-0,52;0,00307791013466684
4,70005550000002;0,917924931833462;0,405;-0,64;0,00348883743431429
