Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;zeiliche Ableitung w_1 / rad/s;FFT fft / rad
33,4996635;1,63572325418348;0,005;-0,38;-4,21330934888164;0,000950213329597089
33,60001725;1,64060601016612;0,01;-0,78;-3,53681571751126;0,00106695116315998
33,700422;1,64548876614875;0,005;-1,09;-2,54529977878494;0,000799997994359934
33,800062;1,65037152213139;0,01;-1,29;-1,30491461713961;0,000986628740463617
33,9001245;1,65525427811403;0,01;-1,35;0,0508936543986032;0,000811039679830179
34,00005;1,66013703409667;0,01;-1,28;1,44220004277776;0,000977658850591887
34,10058125;1,6650197900793;0,01;-1,06;2,68169420389821;0,000868790685755652
34,20133375;1,66990254606194;0,005;-0,74;3,61290900029947;0,000948183435314106
34,30029575;1,67478530204458;0,01;-0,34;4,16983107216135;0,000889374962392843
34,40031725;1,67966805802721;0,005;0,09;4,22707735230103;0,000965447189672938
34,50141725;1,68455081400985;0,005;0,51;3,90878209667726;0,000888044035659646
34,59949375;1,68943356999249;0,01;0,87;3,1903924969254;0,000825897421476976
34,69945925;1,69431632597513;0,01;1,14;2,14154191712971;0,000793675750306567
34,80124125;1,69919908195776;0,005;1,3;0,827102351081016;0,000879732973920474
34,90049;1,7040818379404;0,005;1,31;-0,59845998071206;0,00105938367873618
35,000342;1,70896459392304;0,01;1,18;-1,89075205235031;0,000957183586726399
35,100978;1,71384734990567;0,005;0,93;-2,99735143167794;0,000810214239846236
35,20079725;1,71873010588831;0,005;0,58;-3,75352394228578;0,000830316899707482
35,30077;1,72361286187095;0,01;0,18;-4,15697512639516;0,000972392424097601
35,40048125;1,72849561785359;0,01;-0,25;-4,14752132782654;0,000927123989699022
35,50095;1,73337837383622;0,005;-0,65;-3,64656665915128;0,00085206427289255
35,600502;1,73826112981886;0,01;-0,98;-2,76186199316435;0,000726322820351559
35,70011575;1,7431438858015;0,01;-1,2;-1,60511023198174;0,000801299784168507
35,80028125;1,74802664178414;0,01;-1,3;-0,303505403943047;0,000781524987340723
35,90118125;1,75290939776677;0,01;-1,26;1,01259182182445;0,000823486151185426
36,00013725;1,75779215374941;0,01;-1,1;2,19395752656675;0,000844139235574494
36,10081725;1,76267490973205;0,005;-0,82;3,24501152525449;0,000848703376901974
36,200678;1,76755766571468;0,01;-0,45;3,91097288016184;0,000759554471609727
36,300283;1,77244042169732;0,01;-0,04;4,14762473286384;0,000707345826071013
36,400779;1,77732317767996;0,005;0,38;3,94467872172569;0,000762918835166115
36,50045575;1,7822059336626;0,01;0,75;3,29709756705283;0,000780037514068795
36,60123375;1,78708868964523;0,005;1,04;2,33889152223643;0,000945627764335968
36,70089325;1,79197144562787;0,005;1,22;1,153694515414;0,00084683561475022
36,80023925;1,79685420161051;0,01;1,27;-0,14204865660843;0,00099338525496189
36,900818;1,80173695759315;0,01;1,19;-1,45853858873903;0,000722491478770034
37,00017375;1,80661971357578;0,005;0,98;-2,60656421338669;0,000833806939095071
37,1000985;1,81150246955842;0,005;0,67;-3,44951337029956;0,000816320923139464
37,200172;1,81638522554106;0,005;0,29;-3,92343609049481;0,000904070131433835
37,30137925;1,82126798152369;0,005;-0,12;-4,0322255642463;0,000763085709427888
37,40103925;1,82615073750633;0,01;-0,52;-3,71628057575358;0,000745347479604325
37,50046575;1,83103349348897;0,01;-0,86;-2,953176522758;0,00083522157474134
37,60125875;1,83591624947161;0,005;-1,11;-1,88826311022514;0,00100526817189822
37,70113925;1,84079900545424;0,005;-1,24;-0,649738418934166;0,000860500035795776
37,80070125;1,84568176143688;0,01;-1,24;0,606836397359306;0,000738347926229801
37,8998035;1,85056451741952;0,01;-1,12;1,82963337399121;0,000608370663984767
38,00129325;1,85544727340215;0,005;-0,87;2,89485000214253;0,000622311740551355
38,10075725;1,86033002938479;0,005;-0,54;3,63014395558878;0,000752434753022104
38,19971875;1,86521278536743;0,005;-0,15;4,00849631865156;0,000845556963914595
38,300279;1,87009554135007;0,005;0,26;3,83631754385433;0,000883547521237307
38,40037375;1,8749782973327;0,01;0,62;3,38722527757888;0,000843711900261213
38,50111325;1,87986105331534;0,01;0,94;2,59136975666509;0,00082015796277508
38,60037925;1,88474380929798;0,01;1,14;1,40927766237338;0,000816264654855308
38,70075925;1,88962656528062;0,01;1,22;0,193932434958604;0,000758870348990338
38,80007925;1,89450932126325;0,01;1,18;-0,998073200449292;0,000743702541357316
38,90019375;1,89939207724589;0,005;1,02;-2,19893144902138;0,000766851354694966
39,000223;1,90427483322853;0,01;0,74;-3,17309247720435;0,000784552640884927
39,10157575;1,90915758921116;0,005;0,38;-3,69110777082156;0,000787435518870564
39,20085925;1,9140403451938;0,01;0;-3,87067944777702;0,000720263670825358
39,30049925;1,91892310117644;0,01;-0,39;-3,71113751137594;0,000746611622894335
39,40027375;1,92380585715908;0,01;-0,74;-3,14258126721595;0,000747228268557375
39,50125325;1,92868861314171;0,005;-1,02;-2,18663970790371;0,000802473826978192
39,600658;1,93357136912435;0,01;-1,18;-1,00659666901116;0,000862424253667675
39,70065875;1,93845412510699;0,01;-1,22;0,298693077691249;0,000817052560782283
39,80081325;1,94333688108963;0,01;-1,12;1,50579149785077;0,000770474998456127
39,90032275;1,94821963707226;0,01;-0,92;2,48712349984807;0,000639623272344001
40,0012865;1,9531023930549;0,005;-0,62;3,30366877410896;0,000769344497026887
40,100458;1,95798514903754;0,005;-0,26;3,81128885700508;0,000864561736208838
40,20060125;1,96286790502017;0,005;0,14;3,8295830399626;0,000936119024108791
40,301598;1,96775066100281;0,01;0,51;3,38986402092094;0,000679569386836118
40,40093325;1,97263341698545;0,01;0,82;2,75946882722099;0,000704388967100179
40,50114125;1,97751617296809;0,005;1,06;1,7483756029813;0,00063173808391739
40,60047575;1,98239892895072;0,01;1,17;0,507863225849193;0,000776852489267505
40,70109325;1,98728168493336;0,005;1,16;-0,662073814100776;0,000882023216793372
40,799892;1,992164440916;0,005;1,04;-1,78831519433466;0,000682516004773056
40,90094025;1,99704719689864;0,005;0,8;-2,83474773433868;0,000771716192552129
41,00121725;2,00192995288127;0,005;0,47;-3,51471991502821;0,000596973068028126
41,100259;2,00681270886391;0,005;0,1;-3,7496748138241;0,000904481703380369
41,20122025;2,01169546484655;0,005;-0,28;-3,62794256917615;0,000961865719009495
41,301418;2,01657822082918;0,005;-0,63;-3,16044112195812;0,000952930907783268
41,40028025;2,02146097681182;0,005;-0,91;-2,36812685498779;0,000861205469887212
41,500372;2,02634373279446;0,01;-1,1;-1,29853568887101;0,000674235295949492
41,60103425;2,0312264887771;0,01;-1,17;-0,0919834764042271;0,000890222697887781
41,700358;2,03610924475973;0,005;-1,12;1,09716591900175;0,000827577616433677
41,80057725;2,04099200074237;0,01;-0,95;2,16398419590094;0,000857277242642529
41,89958575;2,04587475672501;0,01;-0,69;3,00346205266832;0,000637034931272831
41,99999275;2,05075751270765;0,005;-0,35;3,53636472386058;0,000601931656681517
42,10036025;2,05564026869028;0,01;0,02;3,69299723362126;0,000652808232127496
42,20037325;2,06052302467292;0,01;0,39;3,48689407548531;0,000692010132021874
42,30121325;2,06540578065556;0,01;0,72;2,88783166351836;0,000714348828267751
42,40091425;2,07028853663819;0,01;0,97;1,9556141760436;0,000778462489446004
42,50067;2,07517129262083;0,01;1,11;0,851951293671062;0,000699666835976847
42,60032225;2,08005404860347;0,005;1,14;-0,345134009130475;0,000664343174148656
42,70071325;2,08493680458611;0,01;1,04;-1,50320971628976;0,000630686155655099
42,80038125;2,08981956056874;0,01;0,84;-2,44765408521309;0,000767114402363135
42,90067775;2,09470231655138;0,01;0,55;-3,17395353139853;0,000803271910679415
43,0018635;2,09958507253402;0,005;0,2;-3,6020924717654;0,000731398230828579
43,10074275;2,10446782851665;0,005;-0,17;-3,62741687212366;0,000679433833128251
43,20040125;2,10935058449929;0,005;-0,52;-3,2150303571657;0,000756480914991607
43,29975075;2,11423334048193;0,01;-0,81;-2,51235029542661;0,000655222529510282
43,39957075;2,11911609646457;0,01;-1,02;-1,55002016445908;0,000728785813604511
43,500663;2,1239988524472;0,01;-1,12;-0,389662937908685;0,000639682333424406
43,60023575;2,12888160842984;0,01;-1,1;0,690344836994222;0,000794068719231108
43,701312;2,13376436441248;0,01;-0,98;1,7988075792747;0,00066091499800952
43,801183;2,13864712039512;0,01;-0,74;2,76393748415972;0,000791825438445469
43,9004585;2,14352987637775;0,01;-0,43;3,35118880349493;0,00059990293387347
44,00094575;2,14841263236039;0,01;-0,07;3,58542092843088;0,000696514902999566
44,101272;2,15329538834303;0,005;0,29;3,45217738586176;0,000801162440446938
44,20075325;2,15817814432566;0,01;0,62;2,96298993235925;0,000854995190722388
44,30044575;2,1630609003083;0,01;0,88;2,10253793587055;0,000708710453795187
44,40086025;2,16794365629094;0,01;1,04;1,09556767864805;0,000657718717677038
44,50105925;2,17282641227358;0,01;1,1;-0,00713135280495133;0,000610066959692997
44,600079;2,17770916825621;0,01;1,04;-1,1002894433539;0,000665253550751404
44,70010125;2,18259192423885;0,01;0,88;-2,09555324237297;0,000679729569633052
44,80038125;2,18747468022149;0,005;0,62;-2,9395708431664;0,000720452906200721
44,90078225;2,19235743620413;0,01;0,29;-3,4001394084233;0,000811177698321313
45,0004235;2,19724019218676;0,005;-0,06;-3,54802120682942;0,000556527265587693
45,1008775;2,2021229481694;0,01;-0,42;-3,24909939730389;0,00062539094836457
45,20025925;2,20700570415204;0,01;-0,71;-2,59851152458714;0,000523573675620481
45,301438;2,21188846013467;0,01;-0,94;-1,73425366101025;0,000679135041416816
45,401202;2,21677121611731;0,01;-1,06;-0,701374544608077;0,000694479751137068
45,50077925;2,22165397209995;0,01;-1,08;0,404799641175802;0,000618417242413047
45,59997375;2,22653672808259;0,005;-0,98;1,50070077823123;0,000672005473067925
45,70008275;2,23141948406522;0,005;-0,78;2,37328479357124;0,00052418219593336
45,8017335;2,23630224004786;0,01;-0,5;3,05136196953116;0,000788493398225532
45,90053925;2,2411849960305;0,01;-0,17;3,40869158376748;0,000785059402198911
46,00115;2,24606775201313;0,005;0,18;3,38695922879093;0,000790697204991706
46,1012835;2,25095050799577;0,005;0,51;3,00207881524368;0,000813406387215141
46,20091325;2,25583326397841;0,01;0,78;2,30904477338871;0,000835355797653678
46,30047725;2,26071601996105;0,01;0,97;1,40393568290143;0,000838761640794622
46,4011635;2,26559877594368;0,005;1,06;0,294147618992364;0,000752831461294642
46,500998;2,27048153192632;0,01;1,03;-0,803043600124287;0,000576753473881656
46,60064275;2,27536428790896;0,01;0,9;-1,83949738344989;0,000600163404296779
46,70145625;2,2802470438916;0,01;0,66;-2,64608220880057;0,000612613914897607
46,80116025;2,28512979987423;0,01;0,37;-3,16968766605216;0,000601276867794541
46,90030575;2,29001255585687;0,01;0,03;-3,41219219972296;0,000745917584911082
47,00045575;2,29489531183951;0,01;-0,31;-3,2404824244394;0,000680919094655499
47,1009235;2,29977806782214;0,005;-0,62;-2,73973836345726;0,000666317409314449
47,201142;2,30466082380478;0,005;-0,86;-1,94753346980519;0,000658548974765922
47,30102125;2,30954357978742;0,005;-1,01;-0,95105348192551;0,000567233721790074
47,40077375;2,31442633577006;0,005;-1,05;0,155103245942975;0,000585320723131768
47,499779;2,31930909175269;0,01;-0,98;1,13885455068826;0,000592483439535465
47,601018;2,32419184773533;0,005;-0,82;2,10883067284343;0,000603481377445677
47,70004025;2,32907460371797;0,01;-0,56;2,85392091544749;0,000654267721206137
47,80051;2,33395735970061;0,005;-0,25;3,24128360666594;0,000672384159370038
47,90061325;2,33884011568324;0,005;0,09;3,30271977010501;0,00077872246316394
48,000323;2,34372287166588;0,01;0,41;3,00320957391817;0,000851536284452714
48,100458;2,34860562764852;0,01;0,69;2,44980475767425;0,000763770825458023
48,200239;2,35348838363115;0,005;0,9;1,60154466029572;0,000706070998929582
48,300683;2,35837113961379;0,005;1,01;0,549109262644002;0,000548320793130863
48,40169375;2,36325389559643;0,005;1,01;-0,504802344506156;0,000729774013630249
48,50139075;2,36813665157907;0,005;0,91;-1,5054462436448;0,000718887412698014
48,60101725;2,3730194075617;0,01;0,71;-2,35887930077392;0,000657635753822027
48,70063925;2,37790216354434;0,01;0,44;-2,95389831018874;0,000538737495552819
48,8006835;2,38278491952698;0,01;0,12;-3,28153934303307;0,000587204375169562
48,90171425;2,38766767550962;0,01;-0,22;-3,196399373272;0,000732450608937246
49,00069425;2,39255043149225;0,01;-0,52;-2,8167281575404;0,000631195719137132
49,10068025;2,39743318747489;0,005;-0,78;-2,1042166560586;0,000625028194121595
49,199963;2,40231594345753;0,01;-0,94;-1,2066270112002;0,000601511781320632
49,30027875;2,40719869944016;0,01;-1,02;-0,200213859051505;0,000590880158937202
49,4007645;2,4120814554228;0,01;-0,98;0,903730953384701;0,000593258290545745
49,50040025;2,41696421140544;0,01;-0,84;1,7900631939372;0,000591628497126717
49,60131925;2,42184696738808;0,005;-0,62;2,6008590612953;0,000689619929535584
49,70079725;2,42672972337071;0,01;-0,32;3,11387101175309;0,000604577409396382
49,80041925;2,43161247935335;0,01;0;3,20017419066797;0,000613560841518378
49,900792;2,43649523533599;0,01;0,32;2,99236433915111;0,00059059609032277
50,00089425;2,44137799131863;0,005;0,6;2,50730892401067;0,000604189716794956
50,09997375;2,44626074730126;0,01;0,82;1,76018026456961;0,000604570567982752
50,20049925;2,4511435032839;0,01;0,95;0,795922237834066;0,000592167478687358
50,30113;2,45602625926654;0,01;0,98;-0,20587647117951;0,000511858635728464
50,40057275;2,46090901524917;0,005;0,91;-1,19793495359485;0,000672958144601786
50,50081375;2,46579177123181;0,01;0,74;-2,0551788166217;0,0006579652709781
50,6003235;2,47067452721445;0,005;0,5;-2,70308144005295;0,000640068245383928
50,700452;2,47555728319709;0,01;0,2;-3,09146090651516;0,000596462480676999
50,80085875;2,48044003917972;0,01;-0,12;-3,14737719553869;0,000449671141756406
50,900602;2,48532279516236;0,01;-0,43;-2,86414850227611;0,00069431557595355
50,99977375;2,490205551145;0,01;-0,69;-2,20642440829621;0,000650577331488987
51,10067725;2,49508830712763;0,01;-0,87;-1,39165775535753;0,000954135708838889
51,20019925;2,49997106311027;0,01;-0,97;-0,455714959745526;0,0006646380999928
51,300812;2,50485381909291;0,01;-0,96;0,558817821304294;0,00067497249575531
51,39975925;2,50973657507555;0,01;-0,86;1,49650762534781;0,000563067830396148
51,50026125;2,51461933105818;0,01;-0,66;2,32586520062802;0,000668310163156042
51,60159375;2,51950208704082;0,005;-0,39;2,85535528732288;0,000562906471438378
51,70333375;2,52438484302346;0,005;-0,08;3,06573954932941;0,000693076136727003
51,80062025;2,5292675990061;0,01;0,22;3,03226545754423;0,000552329770142927
51,9013235;2,53415035498873;0,01;0,52;2,5938776220471;0,000617542199837337
52,00070125;2,53903311097137;0,01;0,74;1,90079536343889;0,000447644164446015
52,10181725;2,54391586695401;0,01;0,9;1,03787869453544;0,000771450677757743
52,19976275;2,54879862293664;0,01;0,95;0,0614237174376766;0,000642155157695026
52,30010575;2,55368137891928;0,01;0,91;-0,895694241128953;0,000721246491438188
52,40057925;2,55856413490192;0,01;0,77;-1,84312363404982;0,000511085237347105
52,50091775;2,56344689088456;0,01;0,54;-2,50562810723841;0,000653042077268445
52,60029325;2,56832964686719;0,01;0,27;-2,89123880574165;0,000566150632294469
52,70132275;2,57321240284983;0,01;-0,04;-3,03587448655914;0,000601839419430907
52,80119925;2,57809515883247;0,005;-0,34;-2,80687593538803;0,000542247051712852
52,90079325;2,58297791481511;0,01;-0,6;-2,3116484854384;0,000579921479495067
53,00012325;2,58786067079774;0,01;-0,8;-1,60540024998924;0,0006276713602198
53,10082025;2,59274342678038;0,01;-0,92;-0,692991353834721;0,000680183145984914
53,200051;2,59762618276302;0,01;-0,94;0,295549477714974;0,000781021496784762
53,30032025;2,60250893874565;0,01;-0,86;1,24002198244851;0,000684211370330187
53,40121375;2,60739169472829;0,01;-0,69;2,05277019105282;0,000579981618332413
53,50059;2,61227445071093;0,015;-0,45;2,64271460398782;0,000530266227587214
53,601499;2,61715720669357;0,01;-0,16;2,94693136513566;0,000522858569831968
53,70087375;2,6220399626762;0,01;0,14;2,91440464929075;0,00052681270073045
53,80053075;2,62692271865884;0,01;0,42;2,60233378905511;0,000506309115286893
53,90079075;2,63180547464148;0,01;0,66;2,05161900535706;0,000521117392575966
54,00003625;2,63668823062412;0,005;0,83;1,25795480489852;0,000552821543606572
54,10017525;2,64157098660675;0,005;0,91;0,349996254969961;0,000578390755368479
54,20049025;2,64645374258939;0,015;0,9;-0,648589867250785;0,000524116541792012
54,30073275;2,65133649857203;0,01;0,78;-1,60231584202069;0,00055575781741982
54,40046075;2,65621925455466;0,01;0,58;-2,24292828656514;0,000502286790489401
54,50115725;2,6611020105373;0,01;0,33;-2,69687065395733;0,000586717552358999
54,60085125;2,66598476651994;0,01;0,04;-2,9615733825602;0,000627510446422505
54,7003815;2,67086752250258;0,005;-0,26;-2,79859110465097;0,000715595202625922
54,80114275;2,67575027848521;0,01;-0,52;-2,39033145421118;0,00068152998603365
54,90105625;2,68063303446785;0,01;-0,74;-1,70348307511524;0,000627457402037375
55,00040325;2,68551579045049;0,01;-0,86;-0,854763605088415;0,000539284682123916
55,1008825;2,69039854643313;0,005;-0,91;0,00370831477086351;0,000571609593037539
55,2006185;2,69528130241576;0,005;-0,86;0,997197860152652;0,000683254359653161
55,30090025;2,7001640583984;0,01;-0,71;1,80666083161894;0,00062558928375724
55,400213;2,70504681438104;0,01;-0,5;2,40172637869373;0,000654398045449887
55,500518;2,70992957036367;0,005;-0,23;2,78942525783791;0,000587218681221488
55,6009615;2,71481232634631;0,01;0,06;2,85293865685906;0,000598528475131629
55,70028525;2,71969508232895;0,005;0,34;2,65272241266812;0,000451679504330053
55,800922;2,72457783831159;0,01;0,59;2,14280957234082;0,000565254730436037
55,9006765;2,72946059429422;0,01;0,77;1,35467108748111;0,000479255330825002
55,99984325;2,73434335027686;0,01;0,86;0,556052018726152;0,000718762683418562
56,10085825;2,7392261062595;0,01;0,88;-0,357131789542386;0,000529205133705019
56,200399;2,74410886224213;0,005;0,79;-1,2976967491678;0,000592530439109922
56,30073125;2,74899161822477;0,01;0,62;-2,05656839560673;0,000566235212784893
56,4000985;2,75387437420741;0,005;0,38;-2,5469236644004;0,000506372665459255
56,50083075;2,75875713019005;0,01;0,11;-2,79359732664846;0,000532870247678937
56,600632;2,76363988617268;0,005;-0,18;-2,75379823537282;0,00044071486910934
56,70057;2,76852264215532;0,005;-0,44;-2,39003422661168;0,000560341035045168
56,8016735;2,77340539813796;0,01;-0,66;-1,84700682126004;0,000602121810493229
56,89987525;2,7782881541206;0,01;-0,81;-1,06755981423366;0,000708352769695738
57,00047625;2,78317091010323;0,005;-0,87;-0,19725111370177;0,000658634689244084
57,10055525;2,78805366608587;0,005;-0,85;0,701087033041182;0,000590476834174222
57,2004415;2,79293642206851;0,005;-0,73;1,54562304634136;0,000527144293740111
57,3008765;2,79781917805114;0,01;-0,54;2,19056861155922;0,000552802078379025
57,4013045;2,80270193403378;0,01;-0,29;2,65432399397266;0,000590776816104193
57,50068075;2,80758469001642;0,01;-0,01;2,76483904251834;0,000582090619974916
57,600238;2,81246744599906;0,005;0,26;2,59982006794676;0,000720029750710014
57,70078;2,81735020198169;0,005;0,51;2,19889635327047;0,000537388211807365
57,799993;2,82223295796433;0,01;0,7;1,55604221201272;0,000603484289732369
57,90069625;2,82711571394697;0,005;0,82;0,744470600924443;0,000414076004669351
58,0010025;2,83199846992961;0,005;0,85;-0,153528214854391;0,000664116432831722
58,100551;2,83688122591224;0,01;0,79;-1,043874484267;0,00062924972120321
58,201222;2,84176398189488;0,01;0,64;-1,8027961418593;0,000736890405229053
58,3006645;2,84664673787752;0,01;0,43;-2,34406735023055;0,000635681193579668
58,4014585;2,85152949386015;0,005;0,17;-2,63249350958155;0,000632549681753482
58,5020045;2,85641224984279;0,005;-0,1;-2,66771696636628;0,000495895912062447
58,60009825;2,86129500582543;0,005;-0,36;-2,47303293017831;0,000555701038372592
58,700473;2,86617776180807;0,01;-0,59;-1,94045469316605;0,000482291657969637
58,80121525;2,8710605177907;0,005;-0,75;-1,19483353850457;0,000553595851052482
58,9001735;2,87594327377334;0,005;-0,83;-0,407425257164334;0,00056280236948961
59,00071825;2,88082602975598;0,005;-0,83;0,449985826026604;0,000577935557695305
59,1009015;2,88570878573861;0,01;-0,74;1,30693795881677;0,000743711594515626
59,2002045;2,89059154172125;0,005;-0,57;2,0059862950712;0,000637275824006998
59,3001235;2,89547429770389;0,005;-0,34;2,46873635868399;0,000731864234186568
59,402413;2,90035705368653;0,005;-0,07;2,63306845294192;0,000616736382058581
59,5013935;2,90523980966916;0,01;0,19;2,573672551816;0,000730010117374876
59,600582;2,9101225656518;0,01;0,44;2,26144930221217;0,000727706379110708
59,70056325;2,91500532163444;0,005;0,64;1,65024411280549;0,000584808648007471
59,80055825;2,91988807761708;0,01;0,77;0,899921094797952;0,000525050680592375
59,9008045;2,92477083359971;0,005;0,82;0,047383686238575;0,000422001859676913
60,0004645;2,92965358958235;0,005;0,78;-0,793686393885239;0,000552064086656151
60,10126325;2,93453634556499;0,005;0,66;-1,54803039875284;0,00053356186773792
60,201142;2,93941910154762;0,01;0,47;-2,15766760115919;0,000535398440540962
60,300642;2,94430185753026;0,01;0,23;-2,5004345098465;0,000606454130988451
60,40104325;2,9491846135129;0,01;-0,03;-2,60607856375064;0,000622677484398368
60,50019125;2,95406736949554;0,005;-0,29;-2,40531838519402;0,000804635395044051
60,6008815;2,95895012547817;0,005;-0,51;-1,98731560036554;0,000699833916418208
60,701442;2,96383288146081;0,005;-0,69;-1,34429350134835;0,000732755679754341
60,8012015;2,96871563744345;0,01;-0,78;-0,551139242581758;0,000449157318791503
60,90071275;2,97359839342609;0,005;-0,8;0,196224276281529;0,00048865962234683
61,00117625;2,97848114940872;0,005;-0,74;1,05597615745278;0,000415520852654235
61,10053525;2,98336390539136;0,01;-0,59;1,79892337741582;0,000553145189330263
61,2009535;2,988246661374;0,01;-0,38;2,24598081940062;0,000618962456220351
61,300951;2,99312941735663;0,01;-0,14;2,50944865291699;0,000535445374512822
61,40026025;2,99801217333927;0,01;0,12;2,50972269300664;0,000503317140183359
61,50023375;3,00289492932191;0,01;0,36;2,2399458752773;0,000476402569117036
61,60131825;3,00777768530455;0,01;0,57;1,73764871781716;0,000591794218657152
61,70118;3,01266044128718;0,005;0,71;1,05131221676926;0,000566490631808275
61,8011225;3,01754319726982;0,005;0,78;0,248679219624167;0,000539356310787441
61,9006165;3,02242595325246;0,01;0,76;-0,599223019811917;0,000452715392757512
62,0006555;3,0273087092351;0,01;0,66;-1,292456416217;0,000555060082261667
62,10144325;3,03219146521773;0,01;0,5;-1,90437506712327;0,000535446517872361
62,20070125;3,03707422120037;0,01;0,28;-2,36250153345231;0,000593712157423391
62,300338;3,04195697718301;0,005;0,03;-2,50355477968786;0,000514305949960865
62,40041925;3,04683973316564;0,01;-0,22;-2,34401686652875;0,000428252887425932
62,50090125;3,05172248914828;0,005;-0,44;-2,00100103837837;0,000431121089173563
62,60007425;3,05660524513092;0,01;-0,62;-1,45941106457372;0,000567893374640987
62,69996025;3,06148800111356;0,01;-0,73;-0,750604311716931;0,000640730794120885
62,80095325;3,06637075709619;0,01;-0,77;0,0550083772545163;0,000598128955319243
62,90077925;3,07125351307883;0,005;-0,72;0,847817446982989;0,000581877561485243
63,00107925;3,07613626906147;-0,005;-0,6;1,51168834672588;0,000436490328994187
63,09986125;3,0810190250441;0,005;-0,42;2,04571465091095;0,000591974555508895
63,20098125;3,08590178102674;0,005;-0,19;2,39980945761018;0,000514287904560941
63,3000855;3,09078453700938;0,005;0,06;2,40988978047052;0,000605563416421039
63,40026125;3,09566729299202;0,01;0,29;2,19671627344612;0,000614443458851029
63,50037925;3,10055004897465;0,005;0,5;1,79499246979463;0,000617023890123427
63,6009835;3,10543280495729;0,01;0,65;1,14656310771959;0,000578603626422162
63,70007925;3,11031556093993;0,01;0,73;0,455785117452282;0,000534819029037308
63,80049575;3,11519831692257;0,01;0,74;-0,347029312387217;0,000597397308304625
63,901158;3,1200810729052;0,01;0,66;-1,10548053770579;0,000530959386964264
64,00033375;3,12496382888784;0,005;0,52;-1,70382095335581;0,000479832172112645
64,100402;3,12984658487048;0,005;0,32;-2,14380137075772;0,000463146339141348
64,20085925;3,13472934085311;0,005;0,09;-2,37994147689592;0,000653106836402941
64,302033;3,13961209683575;0,005;-0,16;-2,35441388021444;0,000611703941282236
64,40019;3,14449485281839;0,005;-0,38;-2,02292474963966;0,000448885672497299
64,500162;3,14937760880103;0,01;-0,56;-1,49859676532575;0,000350632832485175
64,600542;3,15426036478366;0,01;-0,68;-0,896265021395098;0,000473456328395028
64,7011435;3,1591431207663;0,005;-0,74;-0,145048201784707;0,000503361562512956
64,80066125;3,16402587674894;0,01;-0,71;0,647057288867493;0,000482124455694882
64,901083;3,16890863273158;0,005;-0,61;1,35406980723144;0,000419892876778009
65,0005585;3,17379138871421;0,005;-0,44;1,89834224680473;0,000507000772833074
65,10105325;3,17867414469685;0,005;-0,23;2,17684033195055;0,000641876796506486
65,2026015;3,18355690067949;0,005;0;2,30222955094248;0,000877333568327082
65,30096125;3,18843965666212;0,01;0,23;2,22256751972918;0,000742315571263151
65,40071725;3,19332241264476;0,01;0,44;1,85022381902479;0,000728763949196294
65,50111425;3,1982051686274;0,005;0,6;1,24642751617979;0,000441786159509383
65,60101425;3,20308792461004;0,005;0,69;0,550220368582224;0,000577106003491384
65,70047325;3,20797068059267;0,005;0,71;-0,145021053797534;0,000640588980050957
65,80130125;3,21285343657531;0,005;0,66;-0,853947295858012;0,000555652225354932
65,90072125;3,21773619255795;0,01;0,54;-1,55993400309979;0,000558236667757514
66,000063;3,22261894854058;0,005;0,35;-2,00382400410401;0,000412529093102089
66,10026125;3,22750170452322;0,005;0,14;-2,24056964825303;0,000560720021244865
66,20085375;3,23238446050586;0,005;-0,1;-2,24921660798382;0,000660011893923178
66,30017775;3,2372672164885;0,005;-0,31;-2,0060819052149;0,000644243597609442
66,400338;3,24214997247113;0;-0,5;-1,59431718171444;0,00061394768128605
66,501132;3,24703272845377;0,005;-0,63;-0,994079617392714;0,000353966353449432
66,60095325;3,25191548443641;0,01;-0,7;-0,350202531806596;0,000446769501428184
66,70053325;3,25679824041905;0,01;-0,7;0,39580109774919;0,000446529508386768
66,80109725;3,26168099640168;0,005;-0,62;1,19783068187907;0,000667039890709163
66,90120275;3,26656375238432;0,005;-0,46;1,74886727476044;0,000682201156826139
67,00123875;3,27144650836696;0,005;-0,27;2,03680690539165;0,000735943834736662
67,102352;3,27632926434959;0,005;-0,05;2,20093938433214;0,000539039801689064
67,2012045;3,28121202033223;0,005;0,17;2,17269165227564;0,000551516665790066
67,30027375;3,28609477631487;0,01;0,38;1,86168197531681;0,000526405041510204
67,4001835;3,29097753229751;0,005;0,54;1,34658536565977;0,00059774914440119
67,5012035;3,29586028828014;0,005;0,65;0,692378886586157;0,00052848903450576
67,60106025;3,30074304426278;0,005;0,68;-0,00119539636180058;0,000489198852260158
67,70052125;3,30562580024542;0,01;0,65;-0,694316308423867;0,00056922381404061
67,801252;3,31050855622806;0,005;0,54;-1,34487419238149;0,000505537553778235
67,90147425;3,31539131221069;0,005;0,38;-1,80355768656074;0,000499128686182154
68,00101375;3,32027406819333;0,005;0,18;-2,10960208996877;0,000364425206709208
68,100563;3,32515682417597;0,005;-0,04;-2,20008399760305;0,000388805099628257
68,20101425;3,3300395801586;0,005;-0,26;-1,99608997303865;0,000507669338265305
68,300832;3,33492233614124;0,01;-0,44;-1,60056570470753;0,000613383105340994
68,4010435;3,33980509212388;0,005;-0,58;-1,0996413111327;0,000604949094964273
