Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;zeiliche Ableitung w_1 / rad/s;FFT fft / rad
3,70104025000001;0,36132863790294;0,005;-1,07;5,46832475111038;0,0112938329430326
3,8002845;0,371094276765181;0,005;-0,48;6,20313734428568;0,0122541463257396
3,89934249999999;0,380859915627423;0,005;0,16;6,30544867357873;0,0128701977400248
4,00020125;0,390625554489664;0,005;0,78;5,71923880700031;0,0141778352062188
4,10030574999999;0,400391193351906;0,005;1,31;4,59147283956;0,0151177474911021
4,20064449999998;0,410156832214148;0,005;1,7;2,94530118028033;0,0163151659649417
4,29999799999999;0,419922471076389;0,005;1,9;1,00998876110345;0,0180294870153301
4,40004124999999;0,429688109938631;0,01;1,9;-0,978800022772492;0,0202963920507175
4,50149299999998;0,439453748800872;0,005;1,7;-2,84314777195924;0,0233891746725451
4,6014395;0,449219387663114;0,005;1,33;-4,42141075717635;0,0274778300179077
4,70073550000001;0,458985026525356;0,01;0,82;-5,49475455972946;0,0328252937628957
4,799836;0,468750665387597;0,01;0,24;-5,97000157485387;0,042900113023723
4,90002250000001;0,478516304249839;0,005;-0,37;-5,85865660775706;0,0619931927184628
4,99948375;0,48828194311208;0,01;-0,93;-5,08612263059379;0,125694348882721
5,10101599999999;0,498047581974322;0,005;-1,39;-3,81632552225389;0,277343596658855
5,20048349999999;0,507813220836564;0,005;-1,7;-2,20864960244154;0,497675897036016
5,30159849999998;0,517578859698805;0,005;-1,83;-0,326019458877459;0,641811440794693
5,40011949999999;0,527344498561047;0,01;-1,77;1,4936703268595;0,579119414637556
5,50037424999999;0,537110137423288;0,005;-1,53;3,1931769976274;0,354471572531632
5,60057424999999;0,54687577628553;0,01;-1,13;4,55722107145259;0,148655548418527
5,7001995;0,556641415147772;0,01;-0,62;5,3762805068706;0,0517325118835621
5,79961649999998;0,566407054010013;0,005;-0,06;5,69618467748818;0,0353624649209263
5,900305;0,576172692872255;0,01;0,52;5,38839826785175;0,0276448972134395
5,99989650000001;0,585938331734496;0,01;1,02;4,50559816643978;0,0231319253972623
6,10022574999999;0,595703970596738;0,005;1,42;3,18589162895442;0,0190492120212829
6,20101299999999;0,60546960945898;0,01;1,66;1,48697438668514;0,0167238164183451
6,30090149999998;0,615235248321221;0,01;1,72;-0,252772739071517;0,0144941628567759
6,40053549999999;0,625000887183463;0,01;1,61;-1,96730847136187;0,0132409446834677
6,49962149999999;0,634766526045704;0,01;1,33;-3,50697716405409;0,0118699403340457
6,59973600000001;0,644532164907946;0,005;0,91;-4,64211037933479;0,0109098421669813
6,69994349999999;0,654297803770188;0,005;0,4;-5,281300747916;0,0100519522625233
6,80042424999999;0,664063442632429;0,01;-0,15;-5,36146711008781;0,00914237563129204
6,89945549999999;0,673829081494671;0,005;-0,67;-4,87521317981022;0,00877006568424456
6,99955549999999;0,683594720356913;0,01;-1,12;-3,8843729561511;0,00813237215130891
7,1005395;0,693360359219154;0,01;-1,45;-2,48205177149246;0,00769879316913728
7,200118;0,703125998081396;0,005;-1,62;-0,857725687426762;0,00703866996280901
7,30066424999998;0,712891636943637;0,005;-1,62;0,806358449698241;0,00647941193896725
7,400318;0,722657275805879;0,005;-1,46;2,38556577617444;0,00623708618712862
7,50111949999999;0,732422914668121;0,01;-1,14;3,7643650537773;0,00599842431346856
7,60011549999999;0,742188553530362;0,005;-0,71;4,64866136901996;0,00560545534610076
7,70093549999999;0,751954192392604;0,01;-0,21;5,03753979220851;0,00537287264179612
7,8006445;0,761719831254845;0,01;0,3;4,97938893690848;0,00475297634961407
7,89972075;0,771485470117087;0,01;0,78;4,36634913310354;0,00489047241143683
8,00020674999999;0,781251108979329;0,01;1,17;3,2384931570725;0,00440405244047114
8,10025999999999;0,79101674784157;0,005;1,43;1,84731990875974;0,00456984473552623
8,20131949999998;0,800782386703812;0,005;1,54;0,284053849124603;0,00416918895476628
8,30040249999999;0,810548025566053;0,01;1,49;-1,30078410370873;0,0041667420537919
8,40025424999999;0,820313664428295;0,005;1,28;-2,74168951634071;0,00380861069823186
8,50072125;0,830079303290537;0,005;0,94;-3,88890867251754;0,00364322706069193
8,6008995;0,839844942152778;0,01;0,5;-4,59672417352516;0,00363011983957546
8,70088124999998;0,84961058101502;0,005;0,02;-4,805704430727;0,00355453593774642
8,80066249999999;0,859376219877262;0,005;-0,46;-4,55996477582927;0,00349308741613907
8,90044424999999;0,869141858739503;0,01;-0,89;-3,79585623687787;0,00338378628487311
9,00112525;0,878907497601745;0,01;-1,22;-2,64223740774076;0,00318010737764819
9,10032425;0,888673136463986;0,005;-1,42;-1,26131844262881;0,00304454304435526
9,20047424999998;0,898438775326228;0,01;-1,47;0,253145478247206;0,00295611186155311
9,30022249999999;0,90820441418847;0,005;-1,37;1,70505826756843;0,00296048452218598
9,3999215;0,917970053050711;0,01;-1,13;3,02948845220277;0,00282394768320791
9,50100424999999;0,927735691912953;0,01;-0,76;3,98275355110031;0,0025018813411675
9,60096775;0,937501330775194;0,005;-0,33;4,47629635226842;0,0025985731896964
9,69990874999999;0,947266969637436;0,01;0,13;4,5596162519295;0,00253025769178555
9,80061599999999;0,957032608499678;0,01;0,58;4,09769333355136;0,00248508409653463
9,89973649999999;0,966798247361919;0,01;0,95;3,21895136253928;0,00243331119943573
9,99971299999999;0,976563886224161;0,01;1,22;2,0977515691981;0,00232317484652542
10,10030675;0,986329525086402;0,01;1,37;0,69526855315932;0,00241129405071436
10,20076575;0,996095163948644;0,005;1,36;-0,755433416376464;0,00239868569273202
10,30036125;1,00586080281089;0,005;1,22;-2,08935041958946;0,00251236267923804
10,4010595;1,01562644167313;0,01;0,94;-3,18060237322273;0,00228182729780254
10,5016165;1,02539208053537;0,005;0,58;-3,93172669589305;0,0022769885607936
10,5998555;1,03515771939761;0,01;0,16;-4,331246750357;0,00195694659089168
10,70012075;1,04492335825985;0,01;-0,28;-4,22966207056595;0,00209797740150742
10,80085225;1,05468899712209;0,01;-0,69;-3,67049530013892;0,00186847892231262
10,90176875;1,06445463598434;0,005;-1,02;-2,68765362702976;0,00209593672005851
11,0010815;1,07422027484658;0,005;-1,23;-1,50979951013681;0,00208874204431165
11,10078125;1,08398591370882;0,01;-1,32;-0,199759178061465;0,00191308001032669
11,2003415;1,09375155257106;0,01;-1,27;1,18806056584267;0,00176767927130792
11,301238;1,1035171914333;0,005;-1,08;2,40625668567655;0,00175765568682102
11,4005185;1,11328283029554;0,01;-0,79;3,30826697781068;0,00168719912954043
11,5005595;1,12304846915778;0,005;-0,42;3,9096628519519;0,00174401135135269
11,60008025;1,13281410802003;0,01;-0,01;4,09531941817525;0,00161345006716773
11,7008025;1,14257974688227;0,01;0,4;3,84264682337672;0,00152067026735529
11,800321;1,15234538574451;0,01;0,76;3,21035461215287;0,00137913449863116
11,90026575;1,16211102460675;0,01;1,04;2,19828094061867;0,00145796525629687
12,00080425;1,17187666346899;0,01;1,2;0,993536325013865;0,00180341107889022
12,1002035;1,18164230233123;0,01;1,24;-0,290807117794175;0,00159848877590029
12,20090025;1,19140794119348;0,01;1,14;-1,55333723726882;0,00142098194032865
12,3005355;1,20117358005572;0,01;0,93;-2,61891769993384;0,00137308843129108
12,399656;1,21093921891796;0,01;0,62;-3,35011846585994;0,00142913350601627
12,5003215;1,2207048577802;0,01;0,26;-3,79763914605886;0,00137464460432109
12,59990575;1,23047049664244;0,005;-0,14;-3,89770636344388;0,00120655046867887
12,70050125;1,24023613550468;0,01;-0,52;-3,4487356576113;0,0013489073355208
12,799718;1,25000177436693;0,005;-0,83;-2,71174691758955;0,00139348513652979
12,8999435;1,25976741322917;0,005;-1,06;-1,69603596446336;0,00123344529919295
13,000225;1,26953305209141;0,005;-1,17;-0,499602154385318;0,00137107288635668
13,100796;1,27929869095365;0,005;-1,16;0,704794867775486;0,00145028178463197
13,2004435;1,28906432981589;0,005;-1,03;1,84221631249727;0,00144034090264055
13,301068;1,29882996867813;0,005;-0,79;2,75321169509997;0,00130791354751049
13,4005215;1,30859560754038;0,005;-0,48;3,4072808280913;0,00123331745185368
13,5005435;1,31836124640262;0,01;-0,11;3,71226276487263;0,00112991497361946
13,59986575;1,32812688526486;0,005;0,26;3,5610000127703;0,00113780577949475
13,700001;1,3378925241271;0,01;0,6;3,04021626162683;0,000932775658511981
13,8006235;1,34765816298934;0,01;0,87;2,19629366159502;0,00119327466898139
13,89962575;1,35742380185158;0,005;1,04;1,21093120321396;0,00115370424661381
13,99982425;1,36718944071383;0,005;1,11;0,10951241457368;0,00125716599321836
14,10182575;1,37695507957607;0,005;1,06;-1,07267013717825;0,00114987977637222
14,1998415;1,38672071843831;0,005;0,9;-2,09780498847961;0,00100909160878325
14,300738;1,39648635730055;0,01;0,64;-2,8954795224051;0,00109815040579636
14,4004195;1,40625199616279;0,005;0,32;-3,3205425920875;0,000896272773635068
14,499538;1,41601763502503;0,005;-0,02;-3,50200662910851;0,00110600043839561
14,6002395;1,42578327388727;0,01;-0,38;-3,27916730824253;0,000709417466552369
14,7007795;1,43554891274952;0,005;-0,68;-2,5963702520949;0,000937576753800611
14,80018125;1,44531455161176;0,005;-0,9;-1,75509382954629;0,000690842170809489
14,90088125;1,455080190474;0,005;-1,03;-0,792789142041601;0,00115344136406908
14,9998785;1,46484582933624;0,01;-1,06;0,287307491865907;0,000814308390042341
15,1009795;1,47461146819848;0,01;-0,97;1,40860646762956;0,00108194852455379
15,2001;1,48437710706072;0,01;-0,78;2,29132751841742;0,000748767240343376
15,30111225;1,49414274592297;0,005;-0,51;2,95136098256115;0,000927390706724105
15,40034125;1,50390838478521;0,01;-0,19;3,26739249526186;0,000783364195245277
15,5000355;1,51367402364745;0,01;0,14;3,24106041901489;0,000980715279182359
15,600945;1,52343966250969;0,01;0,46;2,88640361119821;0,000991728540368074
15,7007635;1,53320530137193;0,005;0,72;2,21187877994325;0,000908398430673629
15,7994825;1,54297094023417;0,005;0,9;1,36267339829584;0,000763958070442942
15,900421;1,55273657909642;0,005;0,99;0,345041220747509;0,000944908041039374
16,000898;1,56250221795866;0,005;0,97;-0,710520665811003;0,00119288740692757
16,0997625;1,5722678568209;0,01;0,85;-1,64195190774996;0,00139172726188627
16,200756;1,58203349568314;0,01;0,64;-2,38622740305611;0,0012054237181108
16,30108675;1,59179913454538;0,005;0,37;-2,90108165862475;0,000790504951487139
16,40077425;1,60156477340762;0,005;0,06;-3,15651233427234;0,000635477599959784
16,500668;1,61133041226987;0,005;-0,26;-3,01066735244337;0,00076594146964244
16,599993;1,62109605113211;0,01;-0,54;-2,495216643219;0,000978919069252498
16,70166875;1,63086168999435;0,01;-0,76;-1,78484050107281;0,000951348978642516
16,8005015;1,64062732885659;0,005;-0,9;-0,960827934762899;0,000699554600231402
16,90124125;1,65039296771883;0,005;-0,95;0,0067795387744982;0,000865639832359443
17,0006235;1,66015860658107;0,01;-0,9;0,998907094599296;0,000907130612977301
17,10073425;1,66992424544331;0,01;-0,75;1,86190725664687;0,000980584657578946
17,19976425;1,67968988430556;0,01;-0,53;2,4985549479626;0,00080111769930432
17,30047425;1,6894555231678;0,005;-0,25;2,89724648665001;0,000670727809998818
17,40004575;1,69922116203004;0,005;0,05;2,94426446882187;0,000838095382675634
17,50092525;1,70898680089228;0,01;0,34;2,64134911074164;0,000739279919013654
17,60046575;1,71875243975452;0,005;0,58;2,15209574004101;0,000909207948340347
17,7009615;1,72851807861676;0,005;0,77;1,44420485552535;0,000828285626699289
17,80096425;1,73828371747901;0,01;0,87;0,548953764865859;0,000758187443396268
17,9003785;1,74804935634125;0,01;0,88;-0,34195586087723;0,0007620260371644
18,00142075;1,75781499520349;0,005;0,8;-1,25783470332078;0,00063440433804508
18,1005425;1,76758063406573;0,01;0,63;-2,00522562368051;0,00071909393174692
18,20062125;1,77734627292797;0,005;0,4;-2,51269705756906;0,000587093981432141
18,2997015;1,78711191179021;0,01;0,13;-2,80674020027728;0,000813783581233327
18,40006575;1,79687755065246;0,01;-0,16;-2,73480694740226;0,000734914603875622
18,5008615;1,8066431895147;0,01;-0,42;-2,3979942914281;0,000809791488691177
18,5999815;1,81640882837694;0,01;-0,64;-1,80798231641234;0,000510149765418178
18,7007225;1,82617446723918;0,005;-0,78;-1,04256980422164;0,000645581301832401
18,80129425;1,83594010610142;0,005;-0,85;-0,196059761901302;0,000515655618376389
18,9011615;1,84570574496366;0,005;-0,82;0,708810402907922;0,000600275750388884
18,99999425;1,85547138382591;0,01;-0,71;1,44932975799517;0,000568602796333969
19,10048025;1,86523702268815;0,01;-0,53;2,08907854947322;0,000756604021627913
19,2010235;1,87500266155039;0,01;-0,29;2,54319609240132;0,000769824420111136
19,3010755;1,88476830041263;0,005;-0,02;2,65798870878757;0,000590582319097896
19,40040025;1,89453393927487;0,005;0,24;2,45135243179899;0,00054782008481631
19,5011615;1,90429957813711;0,01;0,47;2,09950058030687;0,0004286946116701
19,6001395;1,91406521699936;0,005;0,66;1,45934918985615;0,000829333100567752
19,7012215;1,9238308558616;0,005;0,76;0,642735148462152;0,000657687854279248
19,80094575;1,93359649472384;0,005;0,79;-0,0988592707483094;0,000879036512210103
19,90098425;1,94336213358608;0,01;0,74;-0,901708946418761;0,000608446199988108
20,0007815;1,95312777244832;0,01;0,61;-1,64284783305336;0,000555203799342235
20,10148;1,96289341131056;0,01;0,41;-2,15656691365791;0,000588085744083348
20,20044425;1,9726590501728;0,005;0,18;-2,45112132292906;0,000582775508272967
20,301201;1,98242468903505;0,01;-0,08;-2,49090312117879;0,000666896330536841
20,40111425;1,99219032789729;0,01;-0,32;-2,20199581871883;0,000507914938022119
20,501018;2,00195596675953;0,005;-0,52;-1,75356316662071;0,000662022915226112
20,6006235;2,01172160562177;0,01;-0,67;-1,10504192868699;0,000587080020788526
20,6997815;2,02148724448401;0,01;-0,74;-0,35576195420235;0,000743282924712293
20,8005195;2,03125288334625;0,01;-0,74;0,407291495733364;0,00059046371930577
20,8995625;2,0410185222085;0,01;-0,66;1,14606713888639;0,000741998487702546
21,0002355;2,05078416107074;0,01;-0,51;1,73979418399577;0,000603564766633662
21,10077425;2,06054979993298;0,005;-0,31;2,15645081442317;0,000478614589307137
21,19986075;2,07031543879522;0,01;-0,08;2,35105051542781;0,000434189477911789
21,3006415;2,08008107765746;0,01;0,16;2,24451990380808;0,000307423024528958
21,400201;2,0898467165197;0,01;0,37;1,94393041500119;0,000488712789940061
21,501578;2,09961235538195;0,005;0,55;1,43951898573986;0,000465574134430193
21,60054575;2,10937799424419;0,005;0,66;0,757712941522968;0,00061195272274515
21,69996025;2,11914363310643;0,01;0,7;0,052991590433689;0,000582659561896358
21,8002015;2,12890927196867;0,01;0,67;-0,647404788089252;0,000588689593149005
21,9005965;2,13867491083091;0,01;0,57;-1,30028930813583;0,000608299479245803
22,0004225;2,14844054969315;0,005;0,41;-1,84109496748039;0,000703360249612832
22,10129225;2,1582061885554;0,01;0,2;-2,16128141253147;0,000740566021632745
22,19956675;2,16797182741764;0,01;-0,02;-2,20324475660891;0,000866659752740847
22,30110425;2,17773746627988;0,01;-0,24;-1,98457318622074;0,000616832427438795
22,4007835;2,18750310514212;0,01;-0,42;-1,64871651088393;0,000627226502291743
22,50144875;2,19726874400436;0,005;-0,57;-1,1473705296986;0,000370565234395782
22,59998125;2,2070343828666;0,01;-0,65;-0,45922379233172;0,000519127441814487
22,7004765;2,21680002172885;0,01;-0,66;0,200088000436099;0,000604492978669692
22,8007015;2,22656566059109;0,01;-0,61;0,855198662333807;0,000704528708720241
22,900016;2,23633129945333;0,005;-0,49;1,45234406727334;0,000684885783659554
23,00011425;2,24609693831557;0,01;-0,32;1,84170671432974;0,000778848828146253
23,1008215;2,25586257717781;0,01;-0,12;2,0486319609329;0,000796641192920453
23,20032125;2,26562821604005;0,01;0,09;2,05334171210419;0,000638185103117831
23,300536;2,27539385490229;0,01;0,29;1,79959454838291;0,000312847152289282
23,4002595;2,28515949376454;0,01;0,45;1,35153309732876;0,000355515334812979
23,500505;2,29492513262678;0,01;0,56;0,849570204650289;0,000679748124943465
23,59982125;2,30469077148902;0,01;0,62;0,254980846208111;0,000815148624277586
23,7005815;2,31445641035126;0,005;0,61;-0,452010140977627;0,000700496053073571
23,800398;2,3242220492135;0,01;0,53;-1,09906908427622;0,000634765538829674
23,90056225;2,33398768807574;0,01;0,39;-1,56010113764593;0,000542154159969604
23,99938125;2,34375332693799;0,01;0,22;-1,80585693669338;0,000488659296032404
24,09976425;2,35351896580023;0,01;0,03;-1,9378045135131;0,000290979062468444
24,200618;2,36328460466247;0,005;-0,17;-1,84157593476388;0,000411549307227303
24,300536;2,37305024352471;0,01;-0,34;-1,55789225600912;0,000511429562891488
24,39941425;2,38281588238695;0,005;-0,48;-1,10713499165363;0,000572978662082608
24,5004815;2,39258152124919;0,01;-0,56;-0,544532936254011;0,000416332616750545
24,60026425;2,40234716011144;0,005;-0,59;0,0454519284334735;0,000444011639262456
24,7012995;2,41211279897368;0,015;-0,55;0,658960264737308;0,000472913450221249
24,7996555;2,42187843783592;0,005;-0,46;1,14978169023196;0,000556037155714291
24,900365;2,43164407669816;0,01;-0,32;1,59322264362571;0,000473869063369982
25,0006215;2,4414097155604;0,01;-0,14;1,80115556159842;0,000503100307687213
25,10024075;2,45117535442264;0,01;0,04;1,7992002885453;0,000412634154847378
25,20071775;2,46094099328489;0,01;0,22;1,65251346212867;0,00043891871030139
25,2996845;2,47070663214713;0,01;0,37;1,30667007068642;0,000404909006168879
25,40019425;2,48047227100937;0,01;0,48;0,845207894374961;0,000365205910398358
25,5009835;2,49023790987161;0,005;0,54;0,295389681382906;0,000339310645153391
25,600253;2,50000354873385;0,01;0,54;-0,299302417284004;0,000274466287623171
25,7001635;2,50976918759609;0,01;0,48;-0,798887816746884;0,000427459249711676
25,8003795;2,51953482645833;0,005;0,38;-1,25213129881576;0,000481637759588669
25,90004575;2,52930046532058;0,01;0,23;-1,59579859797519;0,000539939246325634
26,0007835;2,53906610418282;0,005;0,06;-1,69954019639871;0,000419993242524743
26,1001195;2,54883174304506;0,005;-0,11;-1,65130009532476;0,000420540319006937
26,2007185;2,5585973819073;0,01;-0,27;-1,44501732710613;0,000485222077336063
26,3006815;2,56836302076954;0,01;-0,4;-1,05245772319027;0,000611092585266393
26,3999035;2,57812865963178;0,005;-0,48;-0,603246400619421;0,000842042866311389
26,500616;2,58789429849403;0,01;-0,52;-0,0952739326659014;0,000767451804262627
26,5997215;2,59765993735627;0,01;-0,5;0,498714183293899;0,000857463245751659
26,699876;2,60742557621851;0,005;-0,42;0,994341910286429;0,00053505916857753
26,800625;2,61719121508075;0,01;-0,3;1,29660181913319;0,000552931713788903
26,900536;2,62695685394299;0,005;-0,16;1,49772040249753;0,000460274927370639
27,00087425;2,63672249280523;0,005;0;1,60146142171796;0,000476747877338878
27,10036075;2,64648813166748;0,01;0,16;1,5036780731405;0,000606301021256467
27,20047225;2,65625377052972;0,01;0,3;1,19899723355395;0,000714270127424905
27,30050025;2,66601940939196;0,005;0,4;0,801541532375983;0,000811699394278533
27,39966025;2,6757850482542;0,01;0,46;0,403398446068673;0,000716059559323051
27,49981425;2,68555068711644;0,01;0,48;-0,0967760983466976;0,000540492722530795
27,6008565;2,69531632597868;0,005;0,44;-0,653570379412529;0,000544048341356312
27,7001155;2,70508196484093;0,01;0,35;-1,04941899569998;0,00058468651914462
27,800625;2,71484760370317;0,01;0,23;-1,35020682351975;0,000516814871970958
27,9002815;2,72461324256541;0,01;0,08;-1,44705633792016;0,000486898426444641
28,001128;2,73437888142765;0,01;-0,06;-1,44441441822427;0,0003844669721863
28,101121;2,74414452028989;0,005;-0,21;-1,35499089355427;0,000449498981363514
28,2001955;2,75391015915213;0,01;-0,33;-1,00435100978766;0,000522179447629388
28,30095425;2,76367579801438;0,01;-0,41;-0,594668847211202;0,000734877245886874
28,40255575;2,77344143687662;0,01;-0,45;-0,141971095877868;0,000891440972286488
28,50090025;2,78320707573886;0,01;-0,44;0,34928938523184;0,000904314272494511
28,6007755;2,7929727146011;0,01;-0,38;0,75141369265482;0,000914200488872017
28,70056025;2,80273835346334;0,015;-0,29;1,05469723304737;0,000765195287165084
28,799988;2,81250399232558;0,015;-0,17;1,30228224886703;0,000568889423006849
28,900108;2,82226963118782;0,01;-0,03;1,3927676809956;0,000392665348327042
29,001033;2,83203527005007;0,01;0,11;1,34783537203779;0,000347294517607548
29,10033525;2,84180090891231;0,01;0,24;1,15457908371366;0,000491390643150077
29,20046125;2,85156654777455;0,01;0,34;0,798730129579743;0,000370967192693557
29,3007195;2,86133218663679;0,01;0,4;0,398971610104589;0,000390218053281055
29,400536;2,87109782549903;0,005;0,42;-0,0504477640072549;0,000241800722349514
29,50022375;2,88086346436127;0,005;0,39;-0,499513273369445;0,000304814843179813
29,6003675;2,89062910322352;0,01;0,32;-0,845958071565085;0,00048760074612452
29,70100675;2,90039474208576;0,01;0,22;-1,10223018972415;0,000607015520376278
29,80023825;2,910160380948;0,01;0,1;-1,25135846188212;0,000765783263026239
29,900706;2,91992601981024;0,01;-0,03;-1,29713435717509;0,000848851309844906
30,0006825;2,92969165867248;0,01;-0,16;-1,15429690667387;0,000881650110730331
30,09972675;2,93945729753472;0,01;-0,26;-0,902958263188621;0,000644615237904537
30,20042025;2,94922293639697;0,01;-0,34;-0,596373275480359;0,000391177990708936
30,3006075;2,95898857525921;0,01;-0,38;-0,249399413525837;0,000347214899379208
30,400255;2,96875421412145;0,01;-0,39;0,196749750681572;0,00034257001933157
30,500896;2,97851985298369;0,015;-0,34;0,5998164079955;0,000403168365590495
30,60062725;2,98828549184593;0,01;-0,27;0,851583544131489;0,000295159106152014
30,700481;2,99805113070817;0,01;-0,17;1,10049257203851;0,000366799596418615
30,80050675;3,00781676957042;0,005;-0,05;1,24666214938646;0,000339960892210558
30,9009825;3,01758240843266;0,01;0,08;1,14907316959839;0,000320770471699651
31,00040375;3,0273480472949;0,01;0,18;0,998077508127313;0,000411817585925962
31,10139225;3,03711368615714;0,01;0,28;0,798167661256609;0,000424330137218171
31,19949325;3,04687932501938;0,01;0,34;0,407899057966268;0,000592549897635773
31,301548;3,05664496388162;0,01;0,36;-0,00589148554681584;0,000583012187682691
31,40062425;3,06641060274386;0,005;0,34;-0,3516960292811;0,000495728741075492
31,50017675;3,07617624160611;0,01;0,29;-0,648303761575465;0,000489434019802992
31,6007055;3,08594188046835;0,005;0,21;-0,948546757090005;0,000442561713193132
31,70066575;3,09570751933059;0,01;0,1;-1,09955472597048;0,000418259732015378
31,80078675;3,10547315819283;0,005;-0,01;-1,10283369263634;0,000236235264746527
31,9001575;3,11523879705507;0,01;-0,12;-1,05020912111052;0,000339030683545031
32,00089575;3,12500443591731;0,005;-0,22;-0,847931326332593;0,000595068735069213
32,10013875;3,13477007477956;0,005;-0,29;-0,552145284148715;0,000616162579259684
32,201055;3,1445357136418;0,01;-0,33;-0,247288834192045;0,000583067499574048
32,30012075;3,15430135250404;0,005;-0,34;0,0978811667738253;0,000540120545538255
32,40040475;3,16406699136628;0,005;-0,31;0,44703252733603;0,000751994140393643
32,5011455;3,17383263022852;0,005;-0,25;0,749248380570457;0,000813708907290137
32,60097675;3,18359826909076;0,015;-0,16;0,952393758672542;0,000689415064113601
32,70065875;3,19336390795301;0,005;-0,06;1,00600123754195;0,000584328565510103
32,79978675;3,20312954681525;0,01;0,04;1,00005676647534;0,000391214770725987
32,9006785;3,21289518567749;0,01;0,14;0,895929933540779;0,000425381105188254
33,00046075;3,22266082453973;0,01;0,22;0,699320289123495;0,00047752295840106
33,1011355;3,23242646340197;0,005;0,28;0,397336653394279;0,000510491472793735
33,20048475;3,24219210226421;0,01;0,3;0,100897202772292;0,000413927340246895
33,30031325;3,25195774112646;0,005;0,3;-0,197665475953852;0,000250052093240539
33,40104075;3,2617233799887;0,01;0,26;-0,550629496280763;0,000144159410816154
33,50068525;3,27148901885094;0,005;0,19;-0,803319296290116;0,000241126168955364
33,6002375;3,28125465771318;0,005;0,1;-0,901041727191192;0,000328190427678092
33,7004585;3,29102029657542;0,01;0,01;-0,945423896981398;0,000425438061671802
33,8011575;3,30078593543766;0,01;-0,09;-0,949463856450541;0,00043555425824164
33,9004425;3,31055157429991;0,01;-0,18;-0,751833369803849;0,000323584868095826
34,0013375;3,32031721316215;0,01;-0,24;-0,497016818571505;0,000244284048676491
34,10126425;3,33008285202439;0,01;-0,28;-0,250399963293141;0,000278959660272
34,20204575;3,33984849088663;0,01;-0,29;0,0535341562743564;0,0004692412518774
34,30060475;3,34961412974887;0,005;-0,27;0,349286088426538;0,000467840532216602
